IL2021-22316,YT_Urb_23,grain_yield,9148.66
IL2022-10176,YT_Urb_23,grain_yield,7341.09
IL2021-41721,YT_Urb_23,grain_yield,6873.85
IL2022-15703,YT_Urb_23,grain_yield,7133.98
IL2021-18451,YT_Urb_23,grain_yield,7018.91
IL2022-22541,YT_Urb_23,grain_yield,6920.29
IL2022-21643,YT_Urb_23,grain_yield,6167.51
IL2022-15802,YT_Urb_23,grain_yield,7222.3
IL2022-8676,YT_Urb_23,grain_yield,8149.71
IL2022-12713,YT_Urb_23,grain_yield,8196.1
IL2021-36445,YT_Urb_23,grain_yield,7828.04
IL2022-7104,YT_Urb_23,grain_yield,8090.65
IL2021-15254,YT_Urb_23,grain_yield,7274.89
IL2022-17322,YT_Neo_23,grain_yield,9180.35
IL2021-22316,YT_Neo_23,grain_yield,10141.81
IL2022-17346,YT_Neo_23,grain_yield,8760.83
IL2022-1570,YT_Neo_23,grain_yield,9205.13
IL2022-11508,YT_Neo_23,grain_yield,8245.02
IL2022-7368,YT_Neo_23,grain_yield,9256.78
IL2022-5529,YT_Neo_23,grain_yield,9669.69
IL2021-43921,YT_Neo_23,grain_yield,8541.25
IL2021-17859,YT_Neo_23,grain_yield,9880.61
IL2021-36445,YT_Neo_23,grain_yield,9062.67
IL2022-1464,YT_Neo_23,grain_yield,9044.54
IL2021-17841,YT_Neo_23,grain_yield,9390.13
IL2021-17857,YT_Neo_23,grain_yield,9354.05
IL2022-7448,YT_Neo_23,grain_yield,9088.55
IL2022-15776,YT_Neo_23,grain_yield,8753.62
IL2021-42522,YT_Neo_23,grain_yield,8901.0
IL2022-17244,YT_Neo_23,grain_yield,9054.51
IL2021-15134,YT_Neo_23,grain_yield,9523.8
IL2022-5308,YT_Neo_23,grain_yield,8973.78
IL2022-12028,YT_Neo_23,grain_yield,9311.85
IL2022-4524,YT_Neo_23,grain_yield,9106.73
IL2022-15717,YT_Neo_23,grain_yield,8791.67
IL2022-2254,YT_Neo_23,grain_yield,9491.14
IL2021-36639,YT_Neo_23,grain_yield,8449.41
IL2022-17507,YT_Neo_23,grain_yield,8388.86
IL2021-16415,YT_Neo_23,grain_yield,9115.85
IL2021-32902,YT_Neo_23,grain_yield,9312.51
IL2022-12349,YT_Neo_23,grain_yield,9451.66
IL2021-29425,YT_Neo_23,grain_yield,9315.87
IL2022-7109,YT_Neo_23,grain_yield,8819.16
IL2021-19401,YT_Neo_23,grain_yield,9106.68
IL2022-22930,YT_Neo_23,grain_yield,8786.21
IL2022-9913,YT_Neo_23,grain_yield,8750.74
IL2021-28712,YT_Neo_23,grain_yield,9201.41
IL2022-5545,YT_Neo_23,grain_yield,9455.18
IL2021-18457,YT_Neo_23,grain_yield,8387.93
IL2021-17841,YT_Neo_23,grain_yield,8979.99
IL2021-14925,YT_Neo_23,grain_yield,9082.07
IL2021-18457,YT_Neo_23,grain_yield,8735.87
IL2022-9948,YT_Neo_23,grain_yield,9385.09
IL2022-15708,YT_Neo_23,grain_yield,8337.71
IL2022-18037,YT_Neo_23,grain_yield,9030.34
IL2021-46842,YT_Neo_23,grain_yield,9315.78
IL2022-5944,YT_Neo_23,grain_yield,8830.4
IL2022-2937,YT_Neo_23,grain_yield,9153.55
IL2021-15254,YT_Neo_23,grain_yield,9208.82
IL2021-36445,YT_Neo_23,grain_yield,9004.59
IL2021-36639,YT_Neo_23,grain_yield,8549.56
IL2021-17813,YT_Neo_23,grain_yield,8966.93
IL2021-14925,YT_Neo_23,grain_yield,8515.05
IL2021-43921,YT_Neo_23,grain_yield,8890.56
IL2021-41721,YT_Neo_23,grain_yield,9046.64
IL2022-7446,YT_Neo_23,grain_yield,8424.67
IL2022-21633,YT_Neo_23,grain_yield,8810.13
IL2021-39253,YT_Neo_23,grain_yield,8483.09
IL2022-5305,YT_Neo_23,grain_yield,8559.45
IL2022-18139,YT_Neo_23,grain_yield,8662.28
IL2021-18451,YT_Neo_23,grain_yield,8905.16
IL2022-23037,YT_Neo_23,grain_yield,8509.92
IL2022-10744,YT_Neo_23,grain_yield,8350.68
IL2021-15134,YT_Neo_23,grain_yield,8686.6
IL2021-26834,YT_Neo_23,grain_yield,8819.58
IL2022-12353,YT_Neo_23,grain_yield,9505.34
IL2022-11220,YT_Neo_23,grain_yield,8684.63
IL2021-43877,YT_Neo_23,grain_yield,8272.97
IL2021-28826,YT_Neo_23,grain_yield,8672.42
IL2021-39253,YT_Neo_23,grain_yield,8987.08
IL2021-16415,YT_Stp_23,grain_yield,5698.98
IL2021-18451,YT_Stp_23,grain_yield,5907.55
IL2021-18457,YT_Stp_23,grain_yield,7802.99
IL2021-43877,YT_Stp_23,grain_yield,6562.46
IL2021-42522,YT_Stp_23,grain_yield,6222.91
IL2021-17813,YT_Stp_23,grain_yield,6501.11
IL2021-17841,YT_Stp_23,grain_yield,6259.52
IL2021-41721,YT_Stp_23,grain_yield,6711.61
IL2021-19401,YT_Stp_23,grain_yield,5442.23
IL2021-46842,YT_Stp_23,grain_yield,7025.85
IL2021-15134,YT_Stp_23,grain_yield,6751.97
IL2021-22316,YT_Stp_23,grain_yield,6018.04
IL2021-17859,YT_Stp_23,grain_yield,5636.36
IL2021-17857,YT_Stp_23,grain_yield,6922.48
IL2021-22316,YT_Stp_23,grain_yield,8376.36
IL2021-36639,YT_Stp_23,grain_yield,5785.48
IL2021-43877,YT_Stp_23,grain_yield,6134.8
IL2021-36445,YT_Stp_23,grain_yield,5519.88
IL2021-15254,YT_Stp_23,grain_yield,6658.72
IL2021-32902,YT_Stp_23,grain_yield,6423.65
IL2021-15254,YT_Stp_23,grain_yield,5988.8
IL2021-14925,YT_Stp_23,grain_yield,6194.89
IL2021-42522,YT_Stp_23,grain_yield,5950.46
IL2021-29425,YT_Stp_23,grain_yield,5500.3
IL2021-19401,YT_Stp_23,grain_yield,6944.15
IL2021-39253,YT_Stp_23,grain_yield,7166.08
IL2021-26834,YT_Stp_23,grain_yield,6251.86
IL2021-41721,YT_Stp_23,grain_yield,7316.99
IL2021-46842,YT_Stp_23,grain_yield,5855.81
IL2021-43921,YT_Stp_23,grain_yield,7066.8
IL2021-28826,YT_Stp_23,grain_yield,6350.26
IL2021-28712,YT_Stp_23,grain_yield,6446.1
IL2021-18451,YT_Stp_23,grain_yield,6602.44
