germplasmName,value,pred,fold,studyName
IL16LCSDH-07-T-2662-225,7666.81065977232,7702.595484166626,1,Jessica_2023_BLAVA
IL19-21467,8084.56018168074,6599.860897148857,1,Jessica_2023_BLAVA
IL19-21467,8084.56018168074,6599.860897148857,1,Jessica_2023_BLAVA
IL19-18156,7956.99637330936,6632.388187954616,1,Jessica_2023_BLAVA
IL19-18156,7956.99637330936,6632.388187954616,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-27,7980.50223141045,7384.382554164099,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-30,8095.44763356536,6561.406518103656,1,Jessica_2023_BLAVA
IL16LCSDH-10-T-2665-22,8996.44699275247,7502.928247363736,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-28,6372.32022561769,7661.159906980718,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-28,6372.32022561769,7661.159906980718,1,Jessica_2023_BLAVA
IL19-16176,7813.67837188835,6648.152905560118,1,Jessica_2023_BLAVA
IL19-16176,7813.67837188835,6648.152905560118,1,Jessica_2023_BLAVA
IL16LCSDH-11-T-2666-206,7573.1760649353,7234.202330444439,1,Jessica_2023_BLAVA
IL16LCSDH-11-T-2666-206,7573.1760649353,7234.202330444439,1,Jessica_2023_BLAVA
IL16LCSDH-04-T-2659-225,8052.09851638429,7663.146403074579,1,Jessica_2023_BLAVA
IL16LCSDH-04-T-2659-225,8052.09851638429,7663.146403074579,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-16,8137.36683195051,7779.403682204309,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-16,8137.36683195051,7779.403682204309,1,Jessica_2023_BLAVA
IL19-14845,8229.33318819233,6470.196227886763,1,Jessica_2023_BLAVA
IL19-14845,8229.33318819233,6470.196227886763,1,Jessica_2023_BLAVA
IL16LCSDH-07-T-2662-241,8649.75440048256,6889.542945622398,1,Jessica_2023_BLAVA
IL19-21760,8183.50052783941,6392.976724575493,1,Jessica_2023_BLAVA
IL19-21760,8183.50052783941,6392.976724575493,1,Jessica_2023_BLAVA
IL16LCSDH-01-T-863-5,7562.32624249265,6309.804007276143,1,Jessica_2023_BLAVA
IL16LCSDH-04-T-2659-207,8297.51773709167,7203.652065116763,1,Jessica_2023_BLAVA
IL16LCSDH-01-T-863-10,7705.3055789357,6844.077303977386,1,Jessica_2023_BLAVA
IL16LCSDH-01-T-863-10,7705.3055789357,6844.077303977386,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-40,8165.58891344862,7691.942051497395,1,Jessica_2023_BLAVA
IL19-17546,7688.56047724685,6176.110733848809,1,Jessica_2023_BLAVA
IL19-17546,7688.56047724685,6176.110733848809,1,Jessica_2023_BLAVA
IL16LCSDH-11-T-2666-208,7757.62304645946,6722.893508131003,1,Jessica_2023_BLAVA
IL16LCSDH-11-T-2666-208,7757.62304645946,6722.893508131003,1,Jessica_2023_BLAVA
IL19-4151,7350.08364647969,6489.33094013622,1,Jessica_2023_BLAVA
IL19-4151,7350.08364647969,6489.33094013622,1,Jessica_2023_BLAVA
IL16LCSDH-02-T-864-29,7907.80214947132,5335.565929668949,1,Jessica_2023_BLAVA
IL19-19205,7609.78951199879,6631.766689630148,1,Jessica_2023_BLAVA
IL19-19205,7609.78951199879,6631.766689630148,1,Jessica_2023_BLAVA
IL16LCSDH-02-T-864-59,8244.53548275925,6865.519827414208,1,Jessica_2023_BLAVA
IL16LCSDH-04-T-2659-225,7902.0573879931,7663.146403074579,1,Jessica_2023_BLAVA
IL16LCSDH-04-T-2659-225,7902.0573879931,7663.146403074579,1,Jessica_2023_BLAVA
IL19-14617,7801.02233622991,6374.7057559606,1,Jessica_2023_BLAVA
IL19-14617,7801.02233622991,6374.7057559606,1,Jessica_2023_BLAVA
IL16LCSDH-03-T-865-28,7499.39727232559,4836.940905940523,1,Jessica_2023_BLAVA
IL16LCSDH-03-T-865-28,7499.39727232559,4836.940905940523,1,Jessica_2023_BLAVA
IL16LCSDH-09-T-2664-18,7477.72271373502,6904.434196394304,1,Jessica_2023_BLAVA
IL16LCSDH-10-T-2665-20,7790.17251378727,6352.070974954086,1,Jessica_2023_BLAVA
IL16LCSDH-10-T-2665-20,7790.17251378727,6352.070974954086,1,Jessica_2023_BLAVA
IL16LCSDH-08-T-2663-55,8606.50562848017,7775.655369022057,1,Jessica_2023_BLAVA
IL16LCSDH-10-T-2665-54,8070.73763332037,5714.707464302228,1,Jessica_2023_BLAVA
IL16LCSDH-10-T-2665-54,8070.73763332037,5714.707464302228,1,Jessica_2023_BLAVA
IL19-18826,7683.63102034513,6251.947600870479,1,Jessica_2023_BLAVA
IL19-18826,7683.63102034513,6251.947600870479,1,Jessica_2023_BLAVA
IL18-23760,3850.48282497932,6023.042378781937,2,Jessica_2022_WARVA
IL18-23760,3850.48282497932,6023.042378781937,2,Jessica_2022_WARVA
IL19-13434,4514.54213105581,6182.737801586254,2,Jessica_2022_WARVA
IL19-4238,3768.32930434678,5810.907976774806,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-207,6301.05006247451,7110.226653697455,2,Jessica_2022_WARVA
IL19-23833,4089.26672074786,6345.606799449666,2,Jessica_2022_WARVA
IL19-23833,4089.26672074786,6345.606799449666,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-52,3563.17670611586,5926.392016694535,2,Jessica_2022_WARVA
IL16LCSDH-05-T-2660-3,3217.65654067432,6178.52619554547,2,Jessica_2022_WARVA
IL18-22767,3703.54427332649,6074.10096154189,2,Jessica_2022_WARVA
IL18-22767,3703.54427332649,6074.10096154189,2,Jessica_2022_WARVA
IL19-13748,3992.18276039442,5692.506026200964,2,Jessica_2022_WARVA
IL19-21574,4414.38509960591,5746.349034092374,2,Jessica_2022_WARVA
IL18-4910,3444.40414924534,6108.988011319777,2,Jessica_2022_WARVA
IL18-4910,3444.40414924534,6108.988011319777,2,Jessica_2022_WARVA
IL19-25145,4119.23229972518,6200.363153607684,2,Jessica_2022_WARVA
IL19-25469,4247.18494566387,6495.180338150224,2,Jessica_2022_WARVA
IL19-25469,4247.18494566387,6495.180338150224,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-9,3746.73429400668,6207.411795753228,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-32,3920.53630283126,5672.050462477344,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-32,3920.53630283126,5672.050462477344,2,Jessica_2022_WARVA
IL19-10173,4611.51320308327,6429.231138120081,2,Jessica_2022_WARVA
IL19-10173,4611.51320308327,6429.231138120081,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-18,4358.61826656567,6660.268171469797,2,Jessica_2022_WARVA
IL19-23336,4692.4917622618,5864.618532745892,2,Jessica_2022_WARVA
IL19-23336,4692.4917622618,5864.618532745892,2,Jessica_2022_WARVA
Pio 25R74,5184.43400064191,6835.645943089393,2,Jessica_2022_WARVA
Pio 25R74,5184.43400064191,6835.645943089393,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-46,3498.39167509557,6157.512958694299,2,Jessica_2022_WARVA
US17-IL-108-070,5881.85807862281,6227.675956270689,2,Jessica_2022_WARVA
US17-IL-108-070,5881.85807862281,6227.675956270689,2,Jessica_2022_WARVA
US17-IL-108-039,5342.36476870524,6458.59833415611,2,Jessica_2022_WARVA
US17-IL-108-039,5342.36476870524,6458.59833415611,2,Jessica_2022_WARVA
IL19-25126,5258.6392602609,6616.187845256725,2,Jessica_2022_WARVA
IL19-16136,4931.51397782966,6639.886138124971,2,Jessica_2022_WARVA
IL19-14845,4344.94623597326,6320.577085627416,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-22,3595.56922162601,6713.676376013084,2,Jessica_2022_WARVA
IL19-5122,4964.10107459946,6498.445272392462,2,Jessica_2022_WARVA
IL19-5122,4964.10107459946,6498.445272392462,2,Jessica_2022_WARVA
IL19-27466,4730.56021441589,5860.242901260651,2,Jessica_2022_WARVA
IL19-4151,4124.93943176146,6325.3314318096045,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-43,4481.44076524538,5864.701696031086,2,Jessica_2022_WARVA
IL19-15327,4833.75268752026,5634.595893207973,2,Jessica_2022_WARVA
IL19-15327,4833.75268752026,5634.595893207973,2,Jessica_2022_WARVA
IL18-26037,4893.2699216129,6403.366687983618,2,Jessica_2022_WARVA
IL18-26037,4893.2699216129,6403.366687983618,2,Jessica_2022_WARVA
IL18-13965,3368.821613055,5409.400550880591,2,Jessica_2022_WARVA
IL18-13965,3368.821613055,5409.400550880591,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-36,4958.36885626851,6700.221497328758,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-20,3714.34177849654,6275.445621250389,2,Jessica_2022_WARVA
IL19-27944,4289.65604253166,5643.551973775062,2,Jessica_2022_WARVA
IL19-13707,3833.11433536707,6160.400888776421,2,Jessica_2022_WARVA
IL19-13707,3833.11433536707,6160.400888776421,2,Jessica_2022_WARVA
IL19-11773,4391.40605369279,5709.979232468513,2,Jessica_2022_WARVA
IL19-11773,4391.40605369279,5709.979232468513,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-29,3833.11433536707,6800.308607307969,2,Jessica_2022_WARVA
IL19-21848,4697.84768617277,6634.251122417602,2,Jessica_2022_WARVA
IL19-21848,4697.84768617277,6634.251122417602,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-36,4217.05630577123,5736.360852329046,2,Jessica_2022_WARVA
IL18-12809,4375.55151546453,5601.1408941508425,2,Jessica_2022_WARVA
IL18-12809,4375.55151546453,5601.1408941508425,2,Jessica_2022_WARVA
IL18-5837,4648.18936588345,6016.19125775612,2,Jessica_2022_WARVA
IL18-5837,4648.18936588345,6016.19125775612,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-225,5568.45499937332,6804.31056318042,2,Jessica_2022_WARVA
IL18-842,4578.96373575546,6355.40870490989,2,Jessica_2022_WARVA
IL18-842,4578.96373575546,6355.40870490989,2,Jessica_2022_WARVA
IL18-6852,6092.25683197794,5799.9019765892845,2,Jessica_2022_WARVA
IL18-6852,6092.25683197794,5799.9019765892845,2,Jessica_2022_WARVA
US17-IL-111-006,4194.85493499274,6017.26216716433,2,Jessica_2022_WARVA
US17-IL-111-006,4194.85493499274,6017.26216716433,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-69,4199.88473707306,5772.394848503611,2,Jessica_2022_WARVA
IL19-21467,4424.82099818654,6741.388123959395,2,Jessica_2022_WARVA
US16-IL-063-026,5263.30531106859,5907.720052769595,2,Jessica_2022_WARVA
US16-IL-063-026,5263.30531106859,5907.720052769595,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-23,5593.29043109163,5864.899739657209,2,Jessica_2022_WARVA
IL19-20648,4423.99315046259,6177.5185788323515,2,Jessica_2022_WARVA
IL18-17119,4514.25363866717,6290.164119085075,2,Jessica_2022_WARVA
IL18-17119,4514.25363866717,6290.164119085075,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-228,4908.1335512019,6140.493057180684,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-37,4079.53323841785,6110.425753963903,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-43,5165.76979741117,6664.402123401593,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-6,4567.77524833488,6564.4421261203415,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-6,4567.77524833488,6564.4421261203415,2,Jessica_2022_WARVA
IL19-14856,4921.12825183836,5980.415217089736,2,Jessica_2022_WARVA
IL19-13961,4882.83402303228,5977.9972375380485,2,Jessica_2022_WARVA
IL18-17905,5048.61680132575,6653.44656699193,2,Jessica_2022_WARVA
IL18-17905,5048.61680132575,6653.44656699193,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-5,4272.79805251681,6408.407632646511,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-5,4272.79805251681,6408.407632646511,2,Jessica_2022_WARVA
IL19-27478,5429.76541931801,5816.595316723946,2,Jessica_2022_WARVA
IL19-3502,5019.76756246103,6194.527934786929,2,Jessica_2022_WARVA
IL19-6946,5223.22995534129,6663.826897969294,2,Jessica_2022_WARVA
IL19-6946,5223.22995534129,6663.826897969294,2,Jessica_2022_WARVA
IL19-10151,5199.29763023091,5962.240901966621,2,Jessica_2022_WARVA
IL07-19334,5824.78675826,6305.828918630236,2,Jessica_2022_WARVA
IL07-19334,5824.78675826,6305.828918630236,2,Jessica_2022_WARVA
IL19-8871,5030.00277068434,6113.943287845703,2,Jessica_2022_WARVA
IL19-13936,4490.20842523079,5845.6817246475775,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-206,5049.2941312817,6267.862173020375,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-206,5049.2941312817,6267.862173020375,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-20,4509.01060308218,6604.892255522823,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-20,4509.01060308218,6604.892255522823,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-21,5813.89930637541,6744.8711987264105,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-21,5813.89930637541,6744.8711987264105,2,Jessica_2022_WARVA
IL19-3943,4953.79060749215,5942.477885736989,2,Jessica_2022_WARVA
IL18-16828,4708.83548323603,5288.650213688537,2,Jessica_2022_WARVA
IL18-16828,4708.83548323603,5288.650213688537,2,Jessica_2022_WARVA
IL19-12659,4535.22578100708,6042.4172914765995,2,Jessica_2022_WARVA
IL19-17051,4031.0539739778,6034.2883960026375,2,Jessica_2022_WARVA
IL19-10142,4902.42641916562,5952.222893962437,2,Jessica_2022_WARVA
IL19-10142,4902.42641916562,5952.222893962437,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-24,5441.15459709591,6503.628840915437,2,Jessica_2022_WARVA
IL19-10123,4985.14847582337,6138.904092796996,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-231,4192.29613293691,5445.0022898511825,2,Jessica_2022_WARVA
IL18-6274,5630.3052588698,6396.108955857185,2,Jessica_2022_WARVA
IL18-6274,5630.3052588698,6396.108955857185,2,Jessica_2022_WARVA
IL18-22132,4767.19874777408,6214.0648169495835,2,Jessica_2022_WARVA
IL18-22132,4767.19874777408,6214.0648169495835,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-20,4530.98619720871,5642.889359601376,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-8,6363.80342857894,7006.820695328573,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-8,6363.80342857894,7006.820695328573,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-202,5055.86674048393,7231.211098611182,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-52,4462.09923205869,6361.8760959579195,2,Jessica_2022_WARVA
US16-IL-061-068,4338.29836788705,5516.447033888855,2,Jessica_2022_WARVA
US16-IL-061-068,4338.29836788705,5516.447033888855,2,Jessica_2022_WARVA
US17-IL-108-070,5876.96625116315,6227.675956270689,2,Jessica_2022_WARVA
US17-IL-108-070,5876.96625116315,6227.675956270689,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-237,4940.1812926364,6491.495664804224,2,Jessica_2022_WARVA
IL18-5737,4365.86820572386,5775.400839882529,2,Jessica_2022_WARVA
IL18-5737,4365.86820572386,5775.400839882529,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-65,4155.19350312741,5797.695064648171,2,Jessica_2022_WARVA
US17-IL-111-006,3908.6968715574,6017.26216716433,2,Jessica_2022_WARVA
US17-IL-111-006,3908.6968715574,6017.26216716433,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-212,4401.1395360228,6188.414862317137,2,Jessica_2022_WARVA
IL19-18152,3843.91184053711,6167.209734432617,2,Jessica_2022_WARVA
IL18-15372,4469.58749101618,5910.768265366449,2,Jessica_2022_WARVA
IL18-15372,4469.58749101618,5910.768265366449,2,Jessica_2022_WARVA
IL19-26709,5071.84671018551,6080.625029685898,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-70,3768.32930434678,6031.122088429029,2,Jessica_2022_WARVA
IL19-23336,5127.98983764572,5864.618532745892,2,Jessica_2022_WARVA
IL19-23336,5127.98983764572,5864.618532745892,2,Jessica_2022_WARVA
IL19-22757,5678.89741163585,6080.657835730968,2,Jessica_2022_WARVA
US16-IL-063-026,5253.79760539056,5907.720052769595,2,Jessica_2022_WARVA
US16-IL-063-026,5253.79760539056,5907.720052769595,2,Jessica_2022_WARVA
IL19-5152,4302.39988022147,5853.029099103971,2,Jessica_2022_WARVA
IL19-3538,3995.69484164752,6254.070353037215,2,Jessica_2022_WARVA
IL19-13713,4621.59789353858,6083.395311577358,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-23,5192.21075198805,5831.871984965868,2,Jessica_2022_WARVA
IL19-13778,4426.08785606712,5434.168589073443,2,Jessica_2022_WARVA
IL19-21760,5084.44003010733,6530.032973072297,2,Jessica_2022_WARVA
IL19-21760,5084.44003010733,6530.032973072297,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-39,3563.17670611586,5943.1680305215905,2,Jessica_2022_WARVA
IL19-14933,4550.95488776202,6203.069440271609,2,Jessica_2022_WARVA
IL19-25469,4129.68074145314,6495.180338150224,2,Jessica_2022_WARVA
IL19-25469,4129.68074145314,6495.180338150224,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-8,6249.14651881268,7006.820695328573,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-8,6249.14651881268,7006.820695328573,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-23,5548.09747125269,6604.463679479998,2,Jessica_2022_WARVA
IL19-12926,4293.66984967806,6128.487361997235,2,Jessica_2022_WARVA
IL19-22105,4637.82872618682,6027.247847360288,2,Jessica_2022_WARVA
IL18-13852,5297.39758551828,6310.192215037041,2,Jessica_2022_WARVA
IL18-13852,5297.39758551828,6310.192215037041,2,Jessica_2022_WARVA
IL18-14535,5056.01725825192,6154.942859926582,2,Jessica_2022_WARVA
IL18-14535,5056.01725825192,6154.942859926582,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-41,4774.19782398561,6710.876341735978,2,Jessica_2022_WARVA
IL19-17823,5165.76979741117,6044.502214942005,2,Jessica_2022_WARVA
IL19-17823,5165.76979741117,6044.502214942005,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-222,4947.97058712988,6011.297161466612,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-216,5808.68135708509,6575.510041934474,2,Jessica_2022_WARVA
IL19-12849,4241.89173748956,5709.766305585743,2,Jessica_2022_WARVA
IL19-12849,4241.89173748956,5709.766305585743,2,Jessica_2022_WARVA
IL19-20069,4819.07720514125,5770.564891581901,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-5,4319.25787023633,6408.407632646511,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-5,4319.25787023633,6408.407632646511,2,Jessica_2022_WARVA
IL19-20402,4166.7708281153,5896.051919683626,2,Jessica_2022_WARVA
IL18-12756,4468.99796309156,5674.495339272114,2,Jessica_2022_WARVA
IL18-12756,4468.99796309156,5674.495339272114,2,Jessica_2022_WARVA
IL18-22976,5297.35995607628,6531.3051099565155,2,Jessica_2022_WARVA
IL18-22976,5297.35995607628,6531.3051099565155,2,Jessica_2022_WARVA
IL19-27565,5335.10228639973,6826.217858203018,2,Jessica_2022_WARVA
IL18-13756,3336.42909754485,5865.240243637993,2,Jessica_2022_WARVA
IL18-13756,3336.42909754485,5865.240243637993,2,Jessica_2022_WARVA
IL19-17546,4648.18936588345,6526.211420667161,2,Jessica_2022_WARVA
IL19-5122,5085.61908595658,6498.445272392462,2,Jessica_2022_WARVA
IL19-5122,5085.61908595658,6498.445272392462,2,Jessica_2022_WARVA
IL19-5466,5327.20010358027,5687.855857095013,2,Jessica_2022_WARVA
IL18-16828,4103.71642647489,5288.650213688537,2,Jessica_2022_WARVA
IL18-16828,4103.71642647489,5288.650213688537,2,Jessica_2022_WARVA
IL18-842,4360.83840364353,6355.40870490989,2,Jessica_2022_WARVA
IL18-842,4360.83840364353,6355.40870490989,2,Jessica_2022_WARVA
IL19-16279,4250.12004213967,6160.478260101581,2,Jessica_2022_WARVA
IL19-16279,4250.12004213967,6160.478260101581,2,Jessica_2022_WARVA
IL19-6637,4724.75273720095,6320.318743550426,2,Jessica_2022_WARVA
IL19-6637,4724.75273720095,6320.318743550426,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-234,4411.37474424611,6319.1893595792435,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-28,3768.32930434678,4420.40973950308,2,Jessica_2022_WARVA
Pio 25R74,5381.31124117262,6835.645943089393,2,Jessica_2022_WARVA
Pio 25R74,5381.31124117262,6835.645943089393,2,Jessica_2022_WARVA
IL19-5041,4692.39141708314,5824.328466882546,2,Jessica_2022_WARVA
IL16LCSDH-11-T-2666-206,5796.94097118189,6491.183791469278,2,Jessica_2022_WARVA
IL19-16856,4752.2222298591,6549.339967080019,2,Jessica_2022_WARVA
IL19-18725,6088.29319742088,6699.291279796278,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-20,5198.20637641298,6604.892255522823,2,Jessica_2022_WARVA
IL16LCSDH-09-T-2664-20,5198.20637641298,6604.892255522823,2,Jessica_2022_WARVA
IL19-25764,4910.99338879371,5627.796858400876,2,Jessica_2022_WARVA
IL19-25764,4910.99338879371,5627.796858400876,2,Jessica_2022_WARVA
IL19-24076,3358.02410788495,6302.735083063247,2,Jessica_2022_WARVA
IL18-12001,3422.80913890524,5654.59706248839,2,Jessica_2022_WARVA
IL18-12001,3422.80913890524,5654.59706248839,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-20,6426.50662209404,6982.753917404146,2,Jessica_2022_WARVA
IL19-24051,2818.14884938255,6006.403154602031,2,Jessica_2022_WARVA
IL16LCSDH-08-T-2663-21,5620.20802526715,6210.838473653904,2,Jessica_2022_WARVA
IL16LCSDH-08-T-2663-21,5620.20802526715,6210.838473653904,2,Jessica_2022_WARVA
IL16-8048,5117.10238576113,5748.0764363041635,2,Jessica_2022_WARVA
IL16-8048,5117.10238576113,5748.0764363041635,2,Jessica_2022_WARVA
IL19-18156,4654.57382787569,6516.246269960709,2,Jessica_2022_WARVA
IL19-6946,5287.73936207227,6663.826897969294,2,Jessica_2022_WARVA
IL19-6946,5287.73936207227,6663.826897969294,2,Jessica_2022_WARVA
IL19-21848,4888.46589618456,6634.251122417602,2,Jessica_2022_WARVA
IL19-21848,4888.46589618456,6634.251122417602,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-54,3843.91184053711,7048.159648783221,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-3,5371.97913955725,7050.39652562667,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-40,4432.99913024732,5564.195713438048,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-40,4432.99913024732,5564.195713438048,2,Jessica_2022_WARVA
IL12-26004,4327.29802767646,5538.12618855264,2,Jessica_2022_WARVA
IL12-26004,4327.29802767646,5538.12618855264,2,Jessica_2022_WARVA
IL19-12420,4222.66309262886,6635.572937392769,2,Jessica_2022_WARVA
IL19-13752,4267.5424737845,5395.881268402554,2,Jessica_2022_WARVA
IL19-13752,4267.5424737845,5395.881268402554,2,Jessica_2022_WARVA
IL19-24061,3109.68148897385,6265.607003305565,2,Jessica_2022_WARVA
IL19-19159,4275.90875305526,5769.193964133858,2,Jessica_2022_WARVA
IL19-20348,5271.32038221405,6681.285636215549,2,Jessica_2022_WARVA
IL18-6274,5415.6292922743,6396.108955857185,2,Jessica_2022_WARVA
IL18-6274,5415.6292922743,6396.108955857185,2,Jessica_2022_WARVA
IL19-5632,4307.81851986911,6316.360064808859,2,Jessica_2022_WARVA
IL18-26037,5250.02211804348,6403.366687983618,2,Jessica_2022_WARVA
IL18-26037,5250.02211804348,6403.366687983618,2,Jessica_2022_WARVA
IL16LCSDH-07-T-2662-21,4599.94842124271,6207.1132479443095,2,Jessica_2022_WARVA
IL18-22767,3703.54427332649,6074.10096154189,2,Jessica_2022_WARVA
IL18-22767,3703.54427332649,6074.10096154189,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-40,4681.47887890388,5564.195713438048,2,Jessica_2022_WARVA
IL16LCSDH-03-T-865-40,4681.47887890388,5564.195713438048,2,Jessica_2022_WARVA
IL16LCSDH-04-T-2659-225,5987.45883601502,6725.565402309438,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-17,3811.51932502697,6766.562322779472,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-17,3811.51932502697,6766.562322779472,2,Jessica_2022_WARVA
IL19-13942,4746.55272726482,6044.045848516646,2,Jessica_2022_WARVA
IL18-7928,4384.01813991396,5799.858895945104,2,Jessica_2022_WARVA
IL18-7928,4384.01813991396,5799.858895945104,2,Jessica_2022_WARVA
IL19-13447,3725.13928366658,6604.025711087252,2,Jessica_2022_WARVA
IL19-10236,4167.52341695525,6078.428065913517,2,Jessica_2022_WARVA
IL19-16152,4953.79060749215,6242.626985265886,2,Jessica_2022_WARVA
IL19-16152,4953.79060749215,6242.626985265886,2,Jessica_2022_WARVA
US16-IL-063-063,4921.93101326763,6387.717211449393,2,Jessica_2022_WARVA
US16-IL-063-063,4921.93101326763,6387.717211449393,2,Jessica_2022_WARVA
IL19-21924,4697.8978587621,5666.374781768318,2,Jessica_2022_WARVA
IL16LCSDH-11-T-2666-212,4724.52696054897,6807.5913186879,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-19,3887.10186121731,6099.494207497573,2,Jessica_2022_WARVA
IL07-19334,5953.60488136464,6305.828918630236,2,Jessica_2022_WARVA
IL07-19334,5953.60488136464,6305.828918630236,2,Jessica_2022_WARVA
IL16LCSDH-10-T-2665-69,4495.9657298564,5990.596145847123,2,Jessica_2022_WARVA
IL18-12756,4522.41922758062,5674.495339272114,2,Jessica_2022_WARVA
IL18-12756,4522.41922758062,5674.495339272114,2,Jessica_2022_WARVA
IL19-18832,4937.20856671861,6087.83974254169,2,Jessica_2022_WARVA
IL19-10142,4817.79780411334,5952.222893962437,2,Jessica_2022_WARVA
IL19-10142,4817.79780411334,5952.222893962437,2,Jessica_2022_WARVA
IL18-13965,3358.02410788495,5409.400550880591,2,Jessica_2022_WARVA
IL18-13965,3358.02410788495,5409.400550880591,2,Jessica_2022_WARVA
IL19-11770,5111.20710651486,5844.363052911715,2,Jessica_2022_WARVA
IL19-11770,5111.20710651486,5844.363052911715,2,Jessica_2022_WARVA
IL19-19146,4419.57796260156,5993.432105468149,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-87,5275.59759545442,6009.743629678501,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-87,5275.59759545442,6009.743629678501,2,Jessica_2022_WARVA
IL16LCSDH-01-T-863-10,5454.36253123702,6467.041372016574,2,Jessica_2022_WARVA
IL19-25464,4490.79795315541,6564.799604499638,2,Jessica_2022_WARVA
IL18-17905,4817.79780411334,6653.44656699193,2,Jessica_2022_WARVA
IL18-17905,4817.79780411334,6653.44656699193,2,Jessica_2022_WARVA
IL16LCSDH-02-T-864-6,4119.44553322983,6046.007957952197,2,Jessica_2022_WARVA
IL18-5737,3854.70934570717,5775.400839882529,2,Jessica_2022_WARVA
IL18-5737,3854.70934570717,5775.400839882529,2,Jessica_2022_WARVA
IL16LCSDH-06-T-2661-21,5048.3659383791,5932.319843707262,2,Jessica_2022_WARVA
IL19-15330,4643.66128969643,6058.694639861648,2,Jessica_2022_WARVA
