germplasmName,value
SD19D133-4,3342.4
SD19B024-2,3705.5
SD19C008-3,3086.8
SD18D074-11,3544.1
SD19B104-2,3221.3
SD18D042-3,3409.6
SD18B016-5,3517.2
SD18D080-2,3302.0
SD19B020-2,3476.9
SD18B061-4,3255.0
SY_MONUMENT,3940.9
SD18D043-5,3362.6
SD19B136-3,3120.5
SD19B004-1,3409.6
SD19B016-1,3376.0
SD19D133-4,4176.3
SD19B011-2,3080.1
SD19B153-2,3698.8
SD19B087-1,3450.0
SD18B055-2,3658.5
KELDIN,3463.4
SD19B057-1,3436.5
SD18D035-6,3396.2
SD19B002-1,3328.9
WINNER,3658.5
SD18B062-12,3261.7
SD19B164-3,3503.8
OVERLAND,4062.0
SD18D037-11,3934.2
REDFIELD,3456.7
SD19B089-3,3490.3
SD19B183-1,3140.6
SD19B051-3,3443.3
SD19B176-2,3638.3
SD19B162-1,3241.5
SD19B108-3,3732.4
EXPEDITION,3174.3
EXPEDITION,3012.8
IDEAL,2912.0
OVERLAND,3248.2
REDFIELD,3497.1
SY_WOLVERINE,5057.3
WINNER,3342.4
SD18B010-29,2938.9
SD18B017-6,3745.9
SD18B134-16,3900.6
SD19D154-2,2992.7
SD19D173-5,3645.0
SD19D086-4,3086.8
SD19C0114-3,4062.0
SD20B004-5,3288.6
SD20B006-2,4371.3
SD20B007-2,4183.0
SD20B007-8,3510.5
SD20B008-6,3033.0
SD20B008-7,2905.2
SD20B009-2,3483.6
SD20B009-3,3389.5
SD20B010-4,3900.6
SD20B011-4,3053.2
SD20B012-1,3443.3
SD20B012-2,3315.5
SD20B012-7,4169.6
SD20B021-7,3490.3
SD20B023-1,3873.7
SD20B024-7,3322.2
SD20B025-2,3214.6
SD20B025-6,3335.7
SD20B026-5,3167.5
SD20B026-7,3228.1
SD20B027-1,3315.5
SD20B027-10,3107.0
SD20B027-9,2925.4
SD20B029-1,2602.6
SD20B032-3,2972.5
SD20B033-5,2723.7
SD20B035-3,3840.0
SD20B035-5,3577.8
SD20B036-4,3342.4
SD20B036-7,2979.2
SD20B038-7,4169.6
SD20B042-1,3759.3
SD20B044-3,4035.1
SD20B044-4,3719.0
SD20B046-1,3201.2
SD20B046-4,3671.9
SD20B053-5,3436.5
SD20B054-2,4667.2
SD20B056-3,3772.8
SD20B057-1,3940.9
SD20B057-9,4250.3
SD20B059-6,3571.0
SD20B061-8,3685.4
SD20B062-3,4135.9
SD20B064-8,4014.9
SD20B065-2,4351.1
SD20B065-4,3692.1
SD20B069-3,3409.6
SD20B070-5,4391.5
SD20B073-3,2716.9
SD20B073-5,3322.2
SD20B080-3,3584.5
SD20B085-1,4694.1
SD20B086-1,3813.1
SD20B088-2,4014.9
SD20B096-4,3604.7
SD20B097-9,3725.7
SD20B098-1,3241.5
SD20B098-3,3039.7
SD20B098-5,3597.9
SD20B102-1,3907.3
SD20B109-1,3456.7
SD20B111-7,3046.5
SD20B117-2,3524.0
SD20B120-2,3638.3
SD20B124-10,4095.6
SD20B127-6,3564.3
SD20B129-8,3557.6
SD20B134-10,3766.1
SD20B134-3,3994.7
SD20B134-4,3826.6
SD20B137-2,3463.4
SD20B138-1,3120.5
SD20B140-6,4539.4
SD20B147-6,3113.7
SD20D005-12,4351.1
SD20D008-3,3342.4
SD20D008-4,3712.3
SD20D009-3,3604.7
SD20D009-9,4216.6
SD20D016-3,3866.9
SD20D017-7,3725.7
SD20D027-4,3604.7
SD20D028-2,3470.2
SD20D030-1,3342.4
SD20D031-4,4008.2
SD20D033-2,3355.8
SD20D034-4,3651.7
SD20D034-5,3685.4
SD20D036-7,3537.4
SD20D040-7,3853.5
SD20D042-5,3335.7
SD20D046-6,3860.2
SD20D063-2,3766.1
SD20D064-3,4203.2
SD20D064-4,4075.4
SD20D085-4,2952.3
SD20D095-4,3638.3
SD20D099-4,4028.3
SD20D100-9,4216.6
SD20D101-1,3873.7
SD20D107-4,3631.6
SD20D108-6,4310.8
SD20D110-2,4331.0
SD20D112-4,3597.9
SD20D120-2,3840.0
SD20D120-4,2858.2
SD20C005-1,3033.0
SD20C012-4,3745.9
SD20C031-1,3907.3
SD20C051-5,3840.0
SD20C079-1,3261.7
SD20C080-2,2414.3
SD20D036-7,3967.8
SD20B007-2,3940.9
SD20C051-5,3510.5
SD20B046-1,3981.3
SD20B059-6,3887.1
SD20D120-4,2770.7
SD20D033-2,3228.1
SD20B053-5,4001.4
SD20B012-2,3900.6
SD20B009-2,3752.6
SD20B127-6,3671.9
SY_WOLVERINE,4048.5
SD20B044-3,3799.7
SD20B008-6,4236.8
SD20D042-5,3739.2
SD20B062-3,3967.8
SD20D085-4,3389.5
SD20D112-4,3355.8
SD20B117-2,3517.2
SD20B080-3,3436.5
SD20B026-7,3503.8
SD20B138-1,3261.7
SD19D173-5,3174.3
SD20B035-5,3934.2
SD20B025-6,3362.6
SD20B008-7,3059.9
SD20D016-3,3732.4
SD20B033-5,3376.0
SD18B010-29,3228.1
SD20D034-5,3840.0
SD20B098-3,2891.8
SD20B069-3,4001.4
SD20B032-3,3779.5
SD18B017-6,3490.3
SD20B102-1,3994.7
SD20D008-3,3524.0
SD20B111-7,3436.5
SD20B073-5,2817.8
SD20B096-4,3483.6
SD20C005-1,2945.6
SD20B137-2,3174.3
SD20B036-7,2965.8
SD20B109-1,3671.9
SD20C012-4,3840.0
SD20B085-1,4714.3
SD18B134-16,3678.6
SD20B088-2,3934.2
SD20B140-6,3860.2
SD20B098-1,3994.7
SD20D110-2,3685.4
SD20B073-3,2891.8
SD20B044-4,3819.9
SD20C080-2,2515.2
SD20B098-5,3860.2
SD20D100-9,3988.0
SD20B012-7,3517.2
SD20B065-2,4304.1
SD20B134-3,4035.1
WINNER,4109.0
SD19C0114-3,3793.0
IDEAL,3557.6
SD20B054-2,4364.6
SD20D031-4,4102.3
SD20D027-4,3732.4
SD20B021-7,3544.1
SD20B010-4,3739.2
SD20B038-7,3207.9
SD20D063-2,3947.6
SD20C079-1,3315.5
SD20B086-1,3840.0
SD20D108-6,4008.2
SD20B070-5,4472.2
SD20D028-2,4297.3
SD20B027-9,3725.7
SD20B046-4,3752.6
SD20B012-1,3645.0
SD20D009-9,4297.3
SD20B036-4,3342.4
SD20B065-4,3793.0
SD20D064-3,4418.4
REDFIELD,3988.0
SD20B007-8,3624.8
SD20B134-4,4344.4
SD20D101-1,4082.1
SD20C031-1,4176.3
SD20B097-9,4324.2
SD20D120-2,4095.6
SD20B042-1,3880.4
SD20D040-7,3961.1
SD20B004-5,3463.4
SD20D034-4,3786.2
SD20B056-3,4035.1
SD20B011-4,3813.1
SD20D008-4,4404.9
SD20B026-5,3900.6
SD20B024-7,4230.1
SD20B009-3,3819.9
SD20B029-1,3497.1
SD20D009-3,4189.7
SD19D154-2,3853.5
SD20B147-6,3362.6
SD20B027-10,4532.7
SD20B134-10,3712.3
OVERLAND,4189.7
SD20B064-8,4142.7
SD20B057-1,3994.7
SD20D095-4,4169.6
SD20B025-2,4095.6
SD20D017-7,4519.3
SD20B027-1,4559.6
SD19D086-4,3712.3
SD20B035-3,4606.7
SD20B120-2,4230.1
SD20D005-12,4371.3
SD20B124-10,4539.4
SD20B061-8,4189.7
SD20B006-2,5138.0
SD20D064-4,4310.8
SD20D046-6,4122.5
SD20D107-4,3436.5
SD20B057-9,4310.8
SD20B129-8,4196.5
SD20D099-4,4458.7
EXPEDITION,3900.6
SD20D030-1,3833.3
SD20B023-1,3698.8
SD18D035-6,4257.0
SD18D037-11,4438.6
SD18D042-3,3389.5
SD18D043-5,4478.9
SD18D080-2,4956.4
SD19B002-1,4062.0
SD19B004-1,3584.5
SD19B016-1,4532.7
SD19B024-2,3766.1
SD19B051-3,4088.9
SD19B057-1,4465.5
SD19B087-1,4667.2
SD19B089-3,4916.1
SD19B104-2,4250.3
SD19B108-3,4694.1
SD19B136-3,4512.5
SD19B153-2,3994.7
SD19B162-1,3961.1
SD19B164-3,4532.7
SD19B176-2,4129.2
SD19B183-1,4371.3
SD19C008-3,4008.2
SD19D133-4,4196.5
SD18B055-2,3779.5
SD18D074-11,4183.0
SD18D043-5,3833.3
WINNER,4916.1
SD19B162-1,3934.2
SD19B011-2,4855.5
SD18B062-12,4579.8
SD18D042-3,4425.1
SD19B051-3,3651.7
SD19B004-1,4539.4
SD19B020-2,4277.2
SD18D037-11,5171.6
SD18D080-2,5440.6
SD19B087-1,4317.5
SD19B183-1,4707.6
SD19B016-1,4707.6
SD19C008-3,4539.4
SD19B057-1,5191.8
OVERLAND,5528.0
SD19B108-3,5238.9
SD19B002-1,5016.9
SD19B176-2,4351.1
SD19B024-2,5138.0
SY_MONUMENT,5386.8
SD18D035-6,5138.0
REDFIELD,4754.7
SD18B061-4,5245.6
SD19B153-2,4135.9
EXPEDITION,4600.0
SD19B104-2,5131.3
SD18B016-5,5326.3
SD19B164-3,4821.9
SD19B136-3,4795.0
KELDIN,4344.4
SD19B089-3,4781.6
SD19D133-4,4835.4
SD19B024-2,5602.0
SD19C008-3,4660.5
SD18D074-11,4674.0
SD19B104-2,4095.6
SD18D042-3,4041.8
SD18B016-5,5050.6
SD18D080-2,5427.2
SD19B020-2,5057.3
SD18B061-4,4687.4
SY_MONUMENT,5124.5
SD18D043-5,5043.8
SD19B136-3,5138.0
SD19B004-1,5326.3
SD19B016-1,5232.1
SD19D133-4,4694.1
SD19B011-2,4209.9
SD19B153-2,4909.3
SD19B087-1,5104.4
SD18B055-2,5292.7
KELDIN,4384.8
SD19B057-1,4425.1
SD18D035-6,4895.9
SD19B002-1,4579.8
WINNER,4996.8
SD18B062-12,4647.1
SD19B164-3,4929.5
OVERLAND,5245.6
SD18D037-11,5057.3
REDFIELD,4472.2
SD19B089-3,4626.9
SD19B183-1,4660.5
SD19B051-3,3779.5
SD19B176-2,4384.8
SD19B162-1,4055.2
SD19B108-3,4277.2
EXPEDITION,4458.7
EXPEDITION,4727.8
IDEAL,4465.5
OVERLAND,4660.5
REDFIELD,4485.6
SY_WOLVERINE,4135.9
WINNER,4458.7
SD18B010-29,3524.0
SD18B017-6,3362.6
SD18B134-16,3745.9
SD19D154-2,3281.9
SD19D173-5,3409.6
SD19D086-4,3402.9
SD19C0114-3,3793.0
SD20B004-5,3846.8
SD20B006-2,3221.3
SD20B007-2,4216.6
SD20B007-8,3806.4
SD20B008-6,4109.0
SD20B008-7,3376.0
SD20B009-2,4014.9
SD20B009-3,3456.7
SD20B010-4,3712.3
SD20B011-4,3423.1
SD20B012-1,3618.1
SD20B012-2,3261.7
SD20B012-7,3604.7
SD20B021-7,4431.8
SD20B023-1,3429.8
SD20B024-7,3604.7
SD20B025-2,3497.1
SD20B025-6,3994.7
SD20B026-5,4122.5
SD20B026-7,4216.6
SD20B027-1,4378.0
SD20B027-10,3174.3
SD20B027-9,4209.9
SD20B029-1,3483.6
SD20B032-3,3860.2
SD20B033-5,4149.4
SD20B035-3,3725.7
SD20B035-5,3658.5
SD20B036-4,3772.8
SD20B036-7,3544.1
SD20B038-7,3241.5
SD20B042-1,3752.6
SD20B044-3,3826.6
SD20B044-4,3557.6
SD20B046-1,3645.0
SD20B046-4,3826.6
SD20B053-5,3396.2
SD20B054-2,3564.3
SD20B056-3,3510.5
SD20B057-1,3772.8
SD20B057-9,3994.7
SD20B059-6,3355.8
SD20B061-8,3389.5
SD20B062-3,3436.5
SD20B064-8,3093.6
SD20B065-2,2824.5
SD20B065-4,3530.7
SD20B069-3,3147.4
SD20B070-5,3537.4
SD20B073-3,3557.6
SD20B073-5,2972.5
SD20B080-3,4115.8
SD20B085-1,3860.2
SD20B086-1,3732.4
SD20B088-2,3436.5
SD20B096-4,4156.1
SD20B097-9,3914.0
SD20B098-1,4068.7
SD20B098-3,3961.1
SD20B098-5,4169.6
SD20B102-1,3591.2
SD20B109-1,3994.7
SD20B111-7,3288.6
SD20B117-2,3524.0
SD20B120-2,3712.3
SD20B124-10,3181.0
SD20B127-6,3248.2
SD20B129-8,3201.2
SD20B134-10,3550.9
SD20B134-3,3530.7
SD20B134-4,3887.1
SD20B137-2,3133.9
SD20B138-1,2790.9
SD20B140-6,3739.2
SD20B147-6,3133.9
SD20D005-12,3530.7
SD20D008-3,3873.7
SD20D008-4,4008.2
SD20D009-3,3127.2
SD20D009-9,3550.9
SD20D016-3,3416.4
SD20D017-7,3503.8
SD20D027-4,3073.4
SD20D028-2,3766.1
SD20D030-1,3429.8
SD20D031-4,4075.4
SD20D033-2,3786.2
SD20D034-4,3255.0
SD20D034-5,3705.5
SD20D036-7,3739.2
SD20D040-7,4109.0
SD20D042-5,4230.1
SD20D046-6,4142.7
SD20D063-2,4862.3
SD20D064-3,4519.3
SD20D064-4,3893.8
SD20D085-4,3819.9
SD20D095-4,4438.6
SD20D099-4,4102.3
SD20D100-9,4216.6
SD20D101-1,4055.2
SD20D107-4,3456.7
SD20D108-6,4082.1
SD20D110-2,3369.3
SD20D112-4,3591.2
SD20D120-2,3113.7
SD20D120-4,3187.7
SD20C005-1,3281.9
SD20C012-4,2918.7
SD20C031-1,3463.4
SD20C051-5,3470.2
SD20C079-1,3423.1
SD20C080-2,3456.7
SD20D036-7,4169.6
SD20B007-2,4478.9
SD20C051-5,4431.8
SD20B046-1,4707.6
SD20B059-6,4209.9
SD20D120-4,4378.0
SD20D033-2,4082.1
SD20B053-5,3476.9
SD20B012-2,3241.5
SD20B009-2,3806.4
SD20B127-6,3261.7
SY_WOLVERINE,3725.7
SD20B044-3,3261.7
SD20B008-6,3335.7
SD20D042-5,3638.3
SD20B062-3,3799.7
SD20D085-4,3362.6
SD20D112-4,3665.2
SD20B117-2,3127.2
SD20B080-3,4129.2
SD20B026-7,3645.0
SD20B138-1,2797.6
SD19D173-5,3456.7
SD20B035-5,3517.2
SD20B025-6,3268.4
SD20D016-3,3342.4
SD20B033-5,3826.6
SD18B010-29,3597.9
SD20D034-5,4122.5
SD20B098-3,3651.7
SD20B069-3,3201.2
SD20B032-3,3927.5
SD18B017-6,4230.1
SD20B102-1,4035.1
SD20D008-3,4243.5
SD20B111-7,4290.6
SD20B073-5,3402.9
SD20B096-4,4519.3
SD20C005-1,3732.4
SD20B137-2,3261.7
SD20B036-7,3947.6
SD20B109-1,3712.3
SD20C012-4,3228.1
SD20B085-1,3221.3
SD18B134-16,3537.4
SD20B088-2,3503.8
SD20B140-6,3328.9
SD20B098-1,3261.7
SD20D110-2,3974.5
SD20B073-3,3302.0
SD20B044-4,3604.7
SD20C080-2,3376.0
SD20B098-5,4135.9
SD20D100-9,3927.5
SD20B012-7,3342.4
SD20B065-2,3160.8
SD20B134-3,3409.6
WINNER,3564.3
SD19C0114-3,3443.3
IDEAL,3524.0
SD20B054-2,3793.0
SD20D031-4,3550.9
SD20D027-4,3086.8
SD20B021-7,3893.8
SD20B010-4,3604.7
SD20B038-7,4041.8
SD20D063-2,4398.2
SD20C079-1,3436.5
SD20B086-1,4075.4
SD20D108-6,4310.8
SD20B070-5,3981.3
SD20D028-2,4478.9
SD20B027-9,3880.4
SD20B046-4,4667.2
SD20B012-1,4075.4
SD20D009-9,4472.2
SD20B036-4,4371.3
SD20B065-4,3934.2
SD20D064-3,4095.6
REDFIELD,3550.9
SD20B007-8,4183.0
SD20B134-4,4189.7
SD20D101-1,3651.7
SD20C031-1,4230.1
SD20B097-9,3618.1
SD20D120-2,3443.3
SD20B042-1,3597.9
SD20D040-7,3362.6
SD20B004-5,4398.2
SD20D034-4,3342.4
SD20B056-3,3557.6
SD20B011-4,3577.8
SD20D008-4,4384.8
SD20B026-5,4021.6
SD20B024-7,4082.1
SD20B009-3,3369.3
SD20B029-1,3308.8
SD20D009-3,3463.4
SD19D154-2,3443.3
SD20B147-6,3476.9
SD20B027-10,3255.0
SD20B134-10,4297.3
OVERLAND,4734.5
SD20B064-8,4458.7
SD20B057-1,4250.3
SD20D095-4,4351.1
SD20B025-2,4391.5
SD20D017-7,4331.0
SD20B027-1,4526.0
SD19D086-4,4290.6
SD20B035-3,3705.5
SD20B120-2,4129.2
SD20D005-12,4129.2
SD20B124-10,3530.7
SD20B061-8,4236.8
SD20B006-2,3483.6
SD20D064-4,4277.2
SD20D046-6,4371.3
SD20D107-4,3954.4
SD20B057-9,4344.4
SD20B129-8,3228.1
SD20D099-4,3409.6
EXPEDITION,3920.7
SD20D030-1,3638.3
SD20B023-1,3658.5
SD18B010-29,2804.4
SD18B134-16,4257.0
SD19D154-2,4579.8
SD19D173-5,3853.5
SD19D086-4,4552.9
SD19C0114-3,4660.5
SD20B004-5,3436.5
SD20B006-2,4929.5
SD20B007-2,3887.1
SD20B007-8,4956.4
SD20B008-6,4848.8
SD20B008-7,4344.4
SD20B009-2,4788.3
SD20B009-3,4236.8
SD20B010-4,4364.6
SD20B011-4,3349.1
SD20B012-1,3571.0
SD20B012-2,3402.9
SD20B024-7,3093.6
SD20B025-2,3988.0
SD20B025-6,3443.3
SD20B026-5,4600.0
SD20B026-7,4398.2
SD20B027-1,4357.9
SD20B027-10,3833.3
SD20B027-9,3947.6
SD20B029-1,3880.4
SD20B032-3,4552.9
SD20B033-5,4801.7
SD20B035-3,4351.1
SD20B035-5,4216.6
SD20B036-4,3819.9
SD20B036-7,3530.7
SD20B038-7,4815.2
SD20B042-1,4754.7
SD20B044-3,3994.7
SD20B044-4,3604.7
SD20B046-1,3288.6
SD20B046-4,3645.0
SD20B053-5,3362.6
SD20B054-2,3739.2
SD20B056-3,3981.3
SD20B057-1,3981.3
SD20B057-9,4068.7
SD20B059-6,4196.5
SD20B064-8,4008.2
SD20B065-2,4653.8
SD20B065-4,4626.9
SD20B069-3,4573.1
SD20B070-5,4821.9
SD20B073-3,4115.8
SD20B073-5,4620.2
SD20B080-3,4801.7
SD20B085-1,4815.2
SD20B086-1,4445.3
SD20B088-2,4936.2
SD20B096-4,5171.6
SD20B097-9,4848.8
SD20B098-1,4761.4
SD20B098-3,3880.4
SD20B098-5,4687.4
SD20B102-1,4135.9
SD20B109-1,4566.3
SD20B111-7,4842.1
SD20B117-2,4425.1
SD20B120-2,4687.4
SD20B124-10,4418.4
SD20B127-6,4573.1
SD20B129-8,3665.2
SD20B134-10,4230.1
SD20B134-3,4048.5
SD20B134-4,3631.6
SD20B137-2,3772.8
SD20B138-1,4149.4
SD20B140-6,4452.0
SD20B147-6,4552.9
SD20D005-12,4889.2
SD20D008-3,5514.6
SD20D008-4,4801.7
SD20D009-3,5191.8
SD20D009-9,5205.2
SD20D016-3,5111.1
SD20D017-7,4647.1
SD20D027-4,5285.9
SD20D028-2,5057.3
SD20D030-1,4869.0
SD20D031-4,4438.6
SD20D033-2,4088.9
SD20D034-4,5198.5
SD20D034-5,4539.4
SD20D036-7,5272.5
SD20D040-7,4969.9
SD20D042-5,5514.6
SD20D046-6,5178.3
SD20D063-2,5359.9
SD20D064-3,5521.3
SD20D064-4,5561.7
SD20D085-4,4566.3
SD20D095-4,5077.5
SD20D099-4,4586.5
SD20D100-9,5709.6
SD20D101-1,4593.3
SD20D107-4,5494.4
SD20D108-6,5649.1
SD20D110-2,5534.8
SD20D112-4,5306.1
SD20D120-2,4499.1
SD20D120-4,5407.0
SD20C005-1,4559.6
SD20C012-4,5212.0
SD20C031-1,4909.3
SD20C051-5,5245.6
SD20C079-1,4566.3
SD20C080-2,3698.8
SD20D036-7,5016.9
SD20B007-2,5366.6
SD20C051-5,5245.6
SD20B046-1,5225.4
SD20B059-6,5393.5
SD20D120-4,5225.4
SD20D033-2,5111.1
SD20B053-5,5245.6
SD20B012-2,5386.8
SD20B009-2,4990.0
SD20B127-6,4606.7
SY_WOLVERINE,4835.4
SD20B044-3,4795.0
SD20B008-6,4754.7
SD20D042-5,5212.0
SD20B062-3,4734.5
SD20D085-4,5064.0
SD20D112-4,4815.2
SD20B117-2,4532.7
SD20B080-3,5992.1
SD20B026-7,5763.4
SD20B138-1,5124.5
SD19D173-5,4714.3
SD20B035-5,5097.6
SD20B025-6,4808.5
SD20B008-7,5158.2
SD20D016-3,4754.7
SD20B033-5,4976.6
SD18B010-29,4068.7
SD20D034-5,5104.4
SD20B098-3,4969.9
SD20B069-3,4674.0
SD20B032-3,5642.4
SD18B017-6,5514.6
SD20B102-1,5346.5
SD20D008-3,5339.7
SD20B111-7,5716.3
SD20B073-5,4445.3
SD20B096-4,5003.5
SD20C005-1,5090.9
SD20B137-2,3328.9
SD20B036-7,4539.4
SD20B109-1,3866.9
SD20C012-4,4613.4
SD20B085-1,5541.5
SD18B134-16,5911.4
SD20B088-2,5070.7
SD20B140-6,5400.3
SD20B098-1,5232.1
SD20D110-2,5346.5
SD20B073-3,4721.0
SD20B044-4,5689.4
SD20C080-2,4404.9
SD20B098-5,5400.3
SD20D100-9,5904.6
SD20B012-7,5723.1
SD20B065-2,4768.1
SD20B134-3,5191.8
WINNER,5662.5
SD19C0114-3,4674.0
IDEAL,5541.5
SD20B054-2,5400.3
SD20D031-4,5131.3
SD20D027-4,5097.6
SD20B021-7,5010.2
SD20B010-4,5124.5
SD20B038-7,5158.2
SD20D063-2,5191.8
SD20C079-1,4445.3
SD20B086-1,4566.3
SD20D108-6,5507.9
SD20B070-5,5178.3
SD20D028-2,5225.4
SD20B027-9,5144.7
SD20B046-4,4875.7
SD20B012-1,5797.0
SD20D009-9,5158.2
SD20B036-4,5178.3
SD20B065-4,5016.9
SD20D064-3,5743.2
REDFIELD,5090.9
SD20B007-8,5642.4
SD20B134-4,4889.2
SD20D101-1,4633.6
SD20C031-1,5117.8
SD20B097-9,5460.8
SD20D120-2,4647.1
SD20B042-1,5245.6
SD20D040-7,4956.4
SD20B004-5,5151.4
SD20D034-4,5460.8
SD20B056-3,5185.1
SD20B011-4,5447.3
SD20D008-4,5043.8
SD20B026-5,5198.5
SD20B024-7,4714.3
SD20B009-3,4774.8
SD20B029-1,4404.9
SD20D009-3,4478.9
SD19D154-2,4526.0
SD20B147-6,4243.5
SD20B027-10,4647.1
SD20B134-10,4949.7
OVERLAND,5454.1
SD20B064-8,4331.0
SD20B057-1,4774.8
SD20D095-4,4741.2
SD20B025-2,4895.9
SD20D017-7,4936.2
SD20B027-1,5393.5
SD19D086-4,5010.2
SD20B035-3,4102.3
SD20B120-2,4552.9
SD20D005-12,4922.8
SD20B124-10,4505.8
SD20B061-8,4936.2
SD20B006-2,5285.9
SD20D064-4,5030.4
SD20D046-6,4552.9
SD20D107-4,4499.1
SD20B057-9,4357.9
SD20B129-8,3046.5
SD20D099-4,4586.5
EXPEDITION,4674.0
SD20D030-1,4035.1
SD20B023-1,3766.1
EXPEDITION,3211.84
IDEAL,2881.04
OVERLAND,3253.66
SD ANDES,2917.62
SY_WOLVERINE,2947.93
WINNER,3073.03
SD20D009-3,3362.4
SD20B044-4,3262.84
SD20B012-7,3749.07
SD20B027-9,3563.31
SD20D036-7,3816.9
SD20B134-3,3242.51
SD21B001-6,3413.93
SD21B005-1,2521.92
SD21B007-4,3515.23
SD20B140-6,3306.47
SD21B016-13,3016.94
SD21B016-6,2896.25
SD21B021-2,3577.22
SD21B024-1,3199.27
SD21B008-1,3499.84
SD21B031-10,4099.01
SD21B032-7,2531.53
SD21B033-2,3263.04
SD21B036-9,3191.69
SD21B042-2,3654.18
SD21B043-2,3490.46
SD21B046-2,3574.97
SD21B046-4,3148.85
SD21B046-6,3504.54
SD21B049-5,2942.87
SD21B051-1,3040.68
SD21B051-6,2606.89
SD21B052-1,2812.28
SD21B054-2,3008.49
SD21B056-6,2939.74
SD21B061-7,3086.46
SD21B062-2,2688.2
SD21B062-5,3178.35
SD21B073-3,3354.39
SD21B077-3,2678.49
SD21B079-3,3245.9
SD21B081-1,3623.0
SD21B086-2,2957.83
SD21B089-3,3247.59
SD21B091-8,2932.66
SD21B094-7,2939.42
SD21B102-2,2947.66
SD21B102-4,3260.87
SD21B102-5,2627.95
SD21B105-1,3839.17
SD21B106-3,3870.45
SD21B110-1,3400.39
SD21B112-1,3264.34
SD21B113-1,3809.47
SD21B113-2,3745.57
SD21B113-3,3720.39
SD21B117-3,4085.97
SD21B125-3,3292.03
SD21B125-4,3186.21
SD21B130-3,2659.59
SD21B130-5,3193.18
SD21B154-1,3045.91
SD21B154-8,3456.94
SD21B158-3,3342.46
SD21D001-5,3179.45
SD21D005-2,3471.37
SD21D017-3,2810.08
SD21D022-4,3616.08
SD21D024-3,3268.09
SD21D025-3,3337.96
SD21D026-4,3135.28
SD21D027-1,3128.37
SD21D030-3,3571.24
SD21D030-4,3579.74
SD21D030-6,3669.93
SD21D032-3,3042.29
SD21D032-5,3586.48
SD21D032-7,3304.86
SD21D033-3,3052.67
SD21D033-4,3370.73
SD21D034-2,2832.54
SD21D052-2,2570.94
SD21D055-1,2976.54
SD21D055-2,2188.28
SD21D057-1,3138.88
SD21D072-2,4187.88
SD21D078-1,3342.64
SD21D093-1,2624.18
SD21D093-2,3479.33
SD21D093-4,3342.64
SD21D097-5,3676.73
SD21D099-3,3494.19
SD21D107-1,4368.24
SD21D108-5,3181.14
SD21D110-6,2699.06
SD21D112-1,3164.41
SD21D112-11,2511.78
SD21D112-9,2595.36
SD21D113-7,3274.1
SD21D121-1,2529.84
SD21D121-2,3049.29
SD21D121-8,3330.81
SD21D123-7,3066.04
SD21D126-5,3319.01
SD21D127-4,2857.44
SD21C005-6,3774.42
SD21C006-3,3144.82
SD21C009-1,2748.16
SD21C010-3,3361.39
SD21C012-1,2709.12
SD21C012-2,3093.13
SD21C012-4,2478.02
SD21C013-1,2459.49
SD21C019-2,2726.75
SD21C023-2,3297.77
SD21C026-2,3215.63
SD21C032-1,2732.59
SD21C033-1,3125.36
SD21C048-2,3703.44
SD21C052-2,2957.96
SD21C054-3,3424.06
SD21C063-2,4284.3
SD21C068-1,4443.92
SD21C070-3,3633.22
SD21C078-3,4720.67
SD21D121-8,4477.61
SD21B008-1,2790.84
SD21C068-1,3400.39
SD21B102-2,3543.93
SD21B113-1,2848.32
SD21C048-2,3261.97
SD21D113-7,3334.95
SD21B102-5,3258.6
SD21B036-9,3189.59
SD21B024-1,2372.71
SD21D033-3,2888.71
SY_WOLVERINE,2913.97
SD21B091-8,3424.26
SD21B016-6,2887.15
SD21D126-5,3852.91
SD21B113-3,3679.27
SD21C010-3,3249.28
SD21C032-1,3851.21
SD21D032-3,3324.14
SD21B158-3,3482.46
SD21B051-6,3744.0
SD21D057-1,3975.04
SD20D036-7,3236.92
SD21B077-3,3049.24
SD21B049-5,3088.17
SD21B021-2,3135.64
SD21D107-1,2995.2
SD21B062-5,2969.88
SD20D009-3,3130.28
SD21D121-2,3074.47
SD21D026-4,3028.97
SD21B130-3,3183.39
SD21B062-2,2404.78
SD20B044-4,3482.46
SD21D030-3,3390.46
SD21D093-2,3695.96
SD21D030-6,4353.63
SD21B154-8,2897.66
SD21D022-4,3555.12
SD21C052-2,3499.38
SD21D055-2,2716.93
SD21B081-1,3034.08
SD21D030-4,3106.51
SD21C054-3,2893.9
SD21D001-5,2995.07
SD20B012-7,2728.44
SD21D017-3,2601.36
SD21D072-2,3223.14
SD21D025-3,2677.79
SD21C026-2,3000.25
SD21B154-1,3743.09
SD21B094-7,3539.31
SD21C078-3,3808.46
SD21D027-1,3788.28
SD21C012-4,2837.56
SD21B042-2,2981.58
SD21B125-3,3187.38
SD21D052-2,3605.27
WINNER,3460.03
SD21B001-6,2758.56
IDEAL,3649.8
SD21B105-1,3569.61
SD21D112-9,3171.69
SD21D110-6,2828.94
SD21B043-2,2831.61
SD21B031-10,2671.6
SD21B086-2,3307.2
SD21C005-6,3380.96
SD21C070-3,3280.52
SD21D005-2,3756.99
SD21C023-2,3158.68
SD21B130-5,3635.9
SD21D112-1,4135.28
SD21B056-6,3516.61
SD21B102-4,3798.34
SD21B033-2,3650.65
SD21D099-3,3378.04
SD21B079-3,2587.84
