germplasmName,value
MN21005-4,0
MN21263-3,0
MN22455,0
MN22408,0
LINKERT,0
MN22269,0
MN22433,0
MN22064,0
MN22288,0
MN21406-1,0
MN22248,0
MN-ROTHSAY,0
MN22097,0
MN21357-5,0
MN22306,0
MN22101,0
MN21150-3,0
MN22385,0
LINKERT,0
MN21272-2,0
MN22258,0
MN22071,0
MN22016,0
MN22262,0
MN-ROTHSAY,0
MN22271,0
MN22428,0
MN22375,0
MN22297,0
MN22314,0
MN22341,0
MN22063,0
MN22201,0
MN22399,0
MN22335,0
MN22395,0
MN-TORGY,0
MN21087-1,0
SHELLY,0
MN22355,0
MN-TORGY,0
MN22054,0
MN22227,0
MN22278,0
MN21143-4,0
MN22065,0
MN22401,0
MN22342,0
MN22093W,0
MN22416,0
MN22241,0
MN22154,0
MN21385-1,0
MN22221,0
MN21144-1,0
MN-ROTHSAY,0
MN21316-3,0
MN22151,0
MN22120,0
MN22302,0
MN22365,0
MN22025,0
MN22373,0
MN-ROTHSAY,7363.875
MN21385-1,6408.925
MN22418,5951.625
MN-ROTHSAY,6946.925
MN22355,7135.225
MN21406-1,6065.95
MN22022,6664.475
MN22345,6772.075
MN21150-3,6489.625
MN22335,6442.55
MN21135-2,6758.625
MN22070,5655.725
MN22099,6792.25
MN22427,6476.175
MN22376,7189.025
MN22350,6456
MN21144-1,5850.75
MN22207,6718.275
MN22201,7195.75
MN22253,6536.7
MN22064,7424.4
MN-TORGY,6785.525
MN21034-3,6677.925
MN22155,#VALUE!
MN22193,7215.925
MN22263,7424.4
MN22395,7733.75
MN22225,6583.775
MN21089-4,6503.075
MN-ROTHSAY,7195.75
MN22375,6758.625
SHELLY,7605.975
MN22416,7094.875
MN22146,7000.725
MN22360,6207.175
LINKERT,5756.6
MN22275,7330.25
MN22329,6496.35
MN21370-2,6610.675
MN22464,6738.45
MN22167,7774.1
MN22259,6308.05
MN22063,7081.425
MN22400,6704.825
MN21005-4,6065.95
MN22186,6630.85
MN22065,6738.45
MN22061,7014.175
MN22385,6597.225
MN22194,7276.45
MN21143-4,6677.925
MN21269-2,6072.675
MN22384,6133.2
MN22141,6025.6
MN22365,6308.05
MN22199,6684.65
MN22169,6725
MN22071,7182.3
MN22326,6725
MN22374,7148.675
MN22248,7041.075
MN22273,6617.4
MN22452,6334.95
MN-TORGY,6139.925
MN22356,6496.35
MN22182,5783.5
MN-ROTHSAY,6758.625
MN21172-3,6819.15
MN22157,6065.95
MN-ROTHSAY,6247.525
MN22009,6059.225
MN22113,7135.225
MN22120,7444.575
MN22123,7014.175
MN22309,6287.875
SHELLY,6482.9
MN22128,7384.05
MN22140,6361.85
MN22219,7242.825
MN22103,7020.9
MN22344,5709.525
MN22276,6294.6
MN22025,7182.3
MN22261,5931.45
MN22136,6644.3
MN22093W,6785.525
MN22089,6772.075
MN21263-3,6906.575
MN22455,5904.55
MN21332-3,7229.375
MN-TORGY,6637.575
MN22213,6899.85
MN-TORGY,6529.975
MN22018,5904.55
MN22249,6476.175
MN22408,6065.95
MN22322,7357.15
MN22118,6617.4
MN21045-1,6429.1
MN22106,6321.5
MN22349,6509.8
MN21287-2,6267.7
MN22196,6281.15
MN22429,6711.55
MN21316-3,6274.425
MN-TORGY,5581.75
MN22229,5991.975
MN22269,6651.025
MN22367,5669.175
MN22212,6758.625
MN22154,7370.6
MN-ROTHSAY,7464.75
MN22278,7195.75
MN22457,6523.25
MN22314,6308.05
SHELLY,6334.95
MN22306,6146.65
MN22378,7330.25
MN22092,6126.475
MN22151,6590.5
MN22085,6792.25
MN22046,5864.2
MN21168-1,7996.025
MN22297,6980.55
MN22195,6052.5
MN21290-2,6980.55
MN22227,7848.075
MN21272-2,7283.175
MN22183,7249.55
MN22130,6751.9
MN22428,7195.75
MN22222,6926.75
SHELLY,6926.75
MN22131,6637.575
MN22369,5884.375
MN21354-3,6920.025
MN21357-5,6334.95
MN22228,7155.4
MN22101,6388.75
MN21482-1,6193.725
MN22341,7101.6
MN-ROTHSAY,6745.175
MN21405-3,6415.65
MN22058,6442.55
MN22313,5951.625
MN22285,6913.3
MN22160,6980.55
MN21073-3,6408.925
LINKERT,6039.05
MN21275-4,6577.05
MN22125,6792.25
MN22126,6018.875
MN22303,6220.625
MN22206,5884.375
MN22216,6671.2
MN22302,6348.4
LINKERT,5649
MN21114-1,6328.225
MN22399,6126.475
MN22319,6529.975
MN22358,7249.55
MN22097,6718.275
MN21087-1,6819.15
MN22301,6624.125
MN22218,6476.175
MN21065-2,5978.525
MN22286,6086.125
MN22405,6644.3
MN22406,7094.875
MN22373,6630.85
MN22086,7101.6
MN21337-1,6866.225
LINKERT,6698.1
MN-TORGY,7350.425
MN22393,7807.725
MN21444-3,6402.2
MN22271,6772.075
MN22262,8049.825
MN22258,7659.775
MN22054,6718.275
MN22016,6429.1
MN22357,6859.5
MN21053-1,6402.2
MN21315-1,6274.425
MN22241,7222.65
MN22433,6187
MN22080,6476.175
MN-TORGY,6610.675
MN21292-2,6798.975
MN21090-4,7807.725
MN22342,7189.025
MN22419,7162.125
MN22221,6758.625
MN22006,6886.4
MN22401,5850.75
SHELLY,7444.575
MN22200,7202.475
LINKERT,6052.5
MN21413-3,7289.9
MN22288,7296.625
MN-ROTHSAY,6742.1
MN21468,4649.7
MN21158,4989.5
MN21267,5543.9
MN21266,5096.8
MN21270,5615.4
MN21064,5901.6
MN-ROTHSAY,6563.2
MN21287,5687.0
MN21014,5472.3
MN21061,5472.3
MN21286,5043.1
MN-ROTHSAY,5865.8
SHELLY,5847.9
MN21438,5812.1
MN21341,6134.0
MN21005,5418.7
MN21213,5526.0
SHELLY,5365.0
MN21132,5096.8
MN21268,5293.5
MN21035,5257.7
MN21047,5669.1
MN21269,5883.7
MN-ROTHSAY,6652.7
MN21263,5508.1
MN21227,6760.0
MN21028,5973.1
UMN09,5597.5
MN21271,5597.5
MN21476,5222.0
MN21337,5758.5
MN21306,5132.6
UMN09,6098.3
MN21464,6223.5
MN21272,5991.0
MN21128,6026.7
MN21291,5651.2
MN21444,6330.8
MN-ROTHSAY,6438.1
MN21401,5847.9
MN21295,6277.1
MN21099,5794.3
MN21211,5991.0
UMN09,5365.0
MN21413,6134.0
MN21194W,5704.8
MN21148,4935.8
MN21415,5061.0
MN21045,5973.1
UMN09,5633.3
MN21278,5687.0
MN21080,5543.9
MN21475,4309.9
MN21076,5794.3
MN-Torgy,6295.0
MN21304,5204.1
MN21074,5526.0
MN21162,5794.3
MN21133,6348.6
MN21448,5526.0
SHELLY,5991.0
MN21354,6277.1
MN21359,5740.6
MN21003,5794.3
MN21298,5847.9
SHELLY,6634.8
UMN09,5758.5
MN21004,5222.0
MN21422,5132.6
MN21071,5740.6
MN21259,4989.5
MN21090,5615.4
MN21328,6169.8
MN21243,5865.8
SHELLY,6813.6
MN21054,5472.3
MN21167,5687.0
MN21491,6116.2
MN21439,5472.3
SHELLY,6473.8
MN21065,6491.7
MN21300,6867.3
MN21067,5043.1
MN21023,4703.4
MN-ROTHSAY,6295.0
MN21164,5651.2
MN21082,4864.3
MN21060,3880.7
MN21073,4488.8
UMN09,4345.7
MN21474,5740.6
MN21386,5222.0
MN21389,4149.0
MN21019,6008.9
MN21357,6223.5
SHELLY,6295.0
MN21274,5937.3
MN21489,5114.7
MN21175,4810.7
MN21146,4166.9
MN-Torgy,4292.0
MN21486,4649.7
MN21127,6044.6
MN21176,4149.0
MN21387,5186.2
MN21358,4989.5
MN-ROTHSAY,7153.4
MN21472,6062.5
MN21172,6402.3
MN21087,5597.5
MN21242,5740.6
MN-Torgy,6008.9
MN21478,5257.7
MN21402,5114.7
UMN09,3791.3
MN21484,6080.4
MN-ROTHSAY,6616.9
MN21332,6151.9
MN21010,4900.1
MN21485,4435.1
MN21302,4649.7
SHELLY,6134.0
MN21455,5418.7
MN21013,5991.0
MN21405,6581.1
MN21041,5043.1
MN21030,4649.7
MN-Torgy,5061.0
MN21115,4435.1
MN21081,5043.1
MN21407,4613.9
MN21290,5078.9
MN-Torgy,5669.1
MN21016,5776.4
MN21399,5239.9
MN21477,5561.8
MN21311,5597.5
MN21163,5812.1
MN21487,6062.5
MN21482,5347.2
MN-Torgy,6348.6
MN21009,5400.8
MN21059,4792.8
MN21307,3272.7
MN21222,4774.9
MN-Torgy,5096.8
MN21218,5543.9
MN21037,5830.0
MN21466,5222.0
MN21153,5365.0
MN21425,5472.3
MN-Torgy,6742.1
MN21036,6312.9
MN21052,6241.3
MN21046,4900.1
MN21114,5901.6
UMN09,5078.9
MN21034,5526.0
MN-Torgy,6008.9
MN21211,6688.4
MN21146,6581.1
MN21172,7135.5
MN21143,7046.1
MN21230,5937.3
MN21213,6134.0
MN-ROTHSAY,6903.0
MN21307,6330.8
MN21483,5651.2
MN21227,6867.3
MN21477,6187.7
UMN09,4381.5
MN-Torgy,6956.7
MN21074,6241.3
MN21337,6330.8
MN21302,5812.1
MN21175,5937.3
MN-Torgy,7189.2
MN21423,6581.1
MN21389,6008.9
MN21003,5830.0
MN21133,6760.0
MN21385,4667.6
UMN09,5579.6
MN21485,5794.3
MN21290,7189.2
MN21415,6545.4
MN-ROTHSAY,7010.3
MN21016,7260.7
MN21014,7153.4
MN21080,7046.1
MN21402,7010.3
UMN09,6312.9
MN21037,5651.2
MN21089,5865.8
MN21413,6724.2
MN21100,7224.9
MN21332,7064.0
MN-ROTHSAY,7332.2
MN21292,7403.8
MN21048W,7439.5
MN21358,6795.7
MN21381,6885.1
MN-ROTHSAY,6777.8
MN21159,5150.4
MN21267,6366.5
MN21128,6402.3
MN21030,7010.3
MN21475,5472.3
SHELLY,7368.0
MN21110,6724.2
MN21478,6849.4
MN21049,7046.1
MN21270,6062.5
UMN09,6259.2
MN21019,5776.4
MN21272,6509.6
MN21222,7064.0
MN21295,6706.3
MN21429,6974.6
MN-Torgy,7439.5
MN21011,6563.2
MN21357,7350.1
MN21278,6724.2
MN21482,5830.0
MN-ROTHSAY,6813.6
SHELLY,7046.1
MN21327,7081.9
MN21387,5758.5
MN21132,5418.7
MN21401,6277.1
MN21422,6223.5
MN21098,5043.1
MN21448,5365.0
MN-Torgy,5615.4
MN21463,5472.3
MN21355,5365.0
MN21176,4649.7
MN21217,4292.0
MN-ROTHSAY,4649.7
MN21464,4757.0
MN21013,5025.3
MN21081,6330.8
MN21341,5186.2
MN21444,5561.8
MN-Torgy,4703.4
MN21316,4524.5
MN21059,4828.5
MN21489,5329.3
MN21071,5472.3
UMN09,4202.6
MN21439,2646.8
MN21064,5561.8
MN21012,5114.7
MN21425,5615.4
MN21036,6044.6
MN-ROTHSAY,6473.8
MN21263,5901.6
MN21194W,5257.7
MN21184,3988.0
MN21099,5883.7
SHELLY,6760.0
MN21315,5830.0
MN21243,5186.2
MN21268,6116.2
MN21023,5508.1
MN21148,5293.5
MN-ROTHSAY,4453.0
MN21486,5704.8
MN21340,5865.8
MN21354,6044.6
MN21346,6008.9
SHELLY,7224.9
MN21158,6545.4
MN21082,6867.3
SHELLY,6795.7
MN21041,7081.9
UMN09,6151.9
MN21153,6151.9
MN21367,6384.4
MN21405,6599.0
MN21455,5901.6
MN-Torgy,6545.4
MN21167,5347.2
MN21168,6080.4
MN21028,4435.1
MN21067,5436.6
MN21073,5561.8
SHELLY,6223.5
MN21300,5597.5
MN21466,5526.0
MN21370,5973.1
MN21275,6259.2
SHELLY,6849.4
MN21035,5973.1
MN21009,6438.1
MN21010,5740.6
MN21004,5615.4
MN21163,6455.9
MN21274,5687.0
MN21218,5418.7
UMN09,4757.0
MN21487,5293.5
MN21269,5758.5
MN21287,5651.2
MN21076,5293.5
MN-Torgy,6330.8
MN21097,6330.8
MN21060,5865.8
MN21259,5633.3
MN21045,6366.5
MN21242,6116.2
UMN09,5812.1
MN21072,6295.0
MN21329,6509.6
MN21127,6867.3
MN21115,6259.2
SHELLY,6402.3
MN21034,6652.7
MN-ROTHSAY,6616.9
MN21329,6491.7
MN21127,6366.5
MN21292,6151.9
MN21290,5830.0
MN21184,6259.2
MN21489,6312.9
UMN09,5740.6
MN21385,5722.7
MN21316,5687.0
MN21047,5257.7
MN21058,5114.7
MN-ROTHSAY,6670.5
MN-Torgy,6688.4
MN21293,5812.1
MN21060,6956.7
MN21438,6384.4
MN21413,6652.7
MN-ROTHSAY,6563.2
MN21210,6509.6
MN21013,6688.4
MN21504,6527.5
MN21405,6652.7
MN21340,5543.9
UMN09,5597.5
MN21260,5865.8
MN21401,6473.8
MN21034,5973.1
SHELLY,6992.4
MN21001,5150.4
MN21090,6760.0
MN21162,6169.8
MN21399,5526.0
UMN09,6008.9
MN21011,5347.2
MN21484,5615.4
MN21114,6491.7
MN21315,6044.6
MN21010,4971.6
SHELLY,6491.7
MN21195,5436.6
MN21274,6169.8
MN21243,5883.7
MN21463,5186.2
MN-ROTHSAY,6312.9
MN21476,5901.6
MN21273,5418.7
MN21474,6581.1
MN21291,5973.1
MN21311,6151.9
SHELLY,6795.7
MN21286,4774.9
MN21024,6169.8
MN21327,6205.6
MN21087,6760.0
UMN09,5597.5
MN21197,5865.8
MN21226,5615.4
MN21272,5883.7
MN21143,6026.7
MN21194W,7403.8
MN-Torgy,6205.6
MN21370,6742.1
MN21005,5615.4
MN21135,6384.4
MN21423,5239.9
UMN09,5078.9
MN-Torgy,6384.4
MN21367,6330.8
MN21110,6330.8
MN21264,6080.4
MN21485,5436.6
MN21054,6616.9
MN21161,5776.4
MN21491,6616.9
MN-Torgy,6616.9
MN21473,5830.0
MN21328,6688.4
MN21466,5776.4
MN21101,5418.7
SHELLY,5847.9
MN21475,4649.7
MN21144,6080.4
MN21415,6205.6
MN21217,5794.3
MN21063,6420.2
UMN09,6080.4
MN21227,6885.1
MN21082,5758.5
MN21480,5901.6
MN21275,7207.0
MN-Torgy,6634.8
MN21358,6295.0
MN21012,5758.5
MN21359,6044.6
MN21129,5347.2
MN21115,5543.9
MN-ROTHSAY,7081.9
MN21406,6330.8
MN21386,5418.7
MN21176,6473.8
MN21298,6509.6
MN-ROTHSAY,6616.9
MN21493,5222.0
MN21468,5329.3
MN21266,6223.5
MN21271,6187.7
MN21052,5651.2
MN-Torgy,6616.9
MN21169,5722.7
MN21069,5490.2
MN21002,5436.6
MN21049,5293.5
MN-ROTHSAY,6938.8
MN21148,5830.0
MN21159,5561.8
SHELLY,7296.5
MN21418,5150.4
SHELLY,6760.0
MN21067,5436.6
MN21164,6724.2
MN21304,5687.0
MN21061,6151.9
MN-ROTHSAY,6277.1
MN21053,5579.6
MN21147,5132.6
MN21080,5633.3
MN21357,7028.2
MN21306,5776.4
MN-Torgy,6974.6
MN21402,5758.5
MN21470,6920.9
MN21472,6795.7
MN21299,6259.2
UMN09,6062.5
MN21381,67.1
MN21230,5472.3
MN21065,6545.4
MN21477,6885.1
MN21429,5955.2
MN21407,5955.2
MN21045,6008.9
SHELLY,6634.8
MN21100,5830.0
MN21483,6545.4
MN21089,6509.6
MN21214,5973.1
SHELLY,6473.8
MN21150,6670.5
MN21072,6438.1
MN21048W,4918.0
MN21098,5955.2
MN21422,5293.5
MN-Torgy,6402.3
MN21355,5043.1
MN21097,5687.0
MN21270,5865.8
MN21168,67.1
UMN09,4435.1
MN21046,4757.0
MN21470,2763.9
MN21291,3719.9
MN21299,3493.9
SHELLY,3528.7
MN21099,2833.4
MN21270,2225.0
MN21358,3354.9
MN21295,3424.4
SHELLY,3928.5
MN21271,3511.3
MN21097,2868.2
MN21463,3250.6
MN21438,3980.6
MN21413,3181.0
SHELLY,3633.0
MN21168,3876.4
MN21072,3302.7
MN21466,3198.4
MN21146,3042.0
SHELLY,3615.6
MN21071,3250.6
MN21455,4050.2
MN21047,2642.2
MN21172,2937.7
SHELLY,3511.3
MN21101,2364.1
MN21484,3615.6
MN21153,3806.8
MN21386,3789.4
UMN09,2868.2
MN21195,3563.5
MN21293,3024.6
MN21036,2451.0
MN21269,2329.3
MN21030,2624.8
MN-Torgy,1894.7
MN21370,4328.3
MN21268,3737.3
MN21150,1877.3
MN21210,3424.4
SHELLY,2937.7
MN21306,3320.1
MN21357,3528.7
MN-ROTHSAY,2190.2
MN21098,3407.0
UMN09,3685.1
MN21401,3633.0
MN21010,3024.6
MN21489,2781.2
MN21468,2659.6
MN-ROTHSAY,2972.4
MN21063,3024.6
MN21491,2972.4
MN21287,3685.1
MN21266,2624.8
MN21346,2885.5
MN-Torgy,3354.9
MN21272,3806.8
MN21009,3580.8
MN21267,3198.4
MN21311,3580.8
UMN09,3146.3
MN21304,2833.4
MN21273,4137.1
MN21041,3059.4
MN21385,2190.2
MN21290,2816.0
MN21259,3407.0
MN-Torgy,3354.9
MN21418,3493.9
MN21163,3667.8
MN21218,3685.1
MN21474,2016.4
UMN09,3059.4
MN21023,3320.1
MN21213,1981.6
MN21485,2051.2
MN21143,2537.9
MN21263,3059.4
MN-ROTHSAY,3250.6
MN21133,3424.4
MN21129,4067.6
MN21217,2972.4
MN21052,1616.6
MN-ROTHSAY,2798.6
MN21439,3893.7
MN21504,3128.9
MN21073,3754.7
MN21076,4484.7
MN21292,4171.9
MN21074,4224.0
MN21226,2833.4
MN-ROTHSAY,2729.1
MN21132,3372.3
MN21337,3928.5
MN21087,5058.4
MN21014,3233.2
MN-Torgy,2225.0
MN-ROTHSAY,3128.9
MN21407,3354.9
MN21227,1651.4
MN21405,2729.1
MN21004,3372.3
MN-Torgy,1946.9
MN21115,3198.4
MN21016,3824.2
MN21230,4728.1
MN21028,4015.4
MN21429,3528.7
MN21480,2972.4
UMN09,2798.6
MN21184,2433.6
MN21242,2937.7
MN21328,3424.4
SHELLY,4119.7
MN21332,3337.5
MN21278,4154.5
MN21045,3024.6
MN21448,3337.5
SHELLY,4328.3
MN21081,3806.8
MN21037,4571.7
MN21260,4119.7
MN21211,4380.5
MN21013,3250.6
UMN09,4015.4
MN21367,3945.9
MN21034,3963.3
MN21061,2659.6
MN21477,2694.3
UMN09,3667.8
MN21482,3893.7
MN21422,3772.1
MN21341,4189.2
MN21472,3528.7
MN21243,2694.3
MN-Torgy,1529.7
MN21425,4137.1
MN21222,4571.7
MN21011,3320.1
MN21067,2868.2
MN-Torgy,1912.1
MN21158,3250.6
MN21381,3980.6
MN21064,3598.2
MN21264,3441.8
MN21090,4693.3
UMN09,3876.4
MN21048W,3128.9
MN21415,2781.2
MN21144,3945.9
MN21089,3128.9
MN-Torgy,2798.6
MN-Torgy,2259.8
MN21340,2850.8
MN21214,2537.9
MN21473,4658.6
MN21487,3719.9
MN21389,3685.1
SHELLY,3893.7
MN21483,3198.4
MN21127,3719.9
MN21274,3580.8
MN21001,3372.3
MN21035,2989.8
MN-ROTHSAY,3407.0
MN21053,3042.0
MN21486,3250.6
MN21167,3302.7
MN21169,3737.3
UMN09,2972.4
MN-Torgy,2624.8
MN21423,2468.3
MN21464,2781.2
MN21302,2537.9
MN21054,2885.5
SHELLY,2294.5
MN21002,3772.1
MN21058,2955.1
MN21359,3702.5
MN21307,3163.7
MN21161,3476.5
MN-ROTHSAY,3042.0
MN21399,2763.9
MN21082,2763.9
MN21069,3806.8
MN21475,3685.1
SHELLY,3789.4
MN21406,3250.6
MN21478,2920.3
MN21059,3337.5
MN21444,4276.2
MN21003,2607.4
UMN09,4224.0
MN21329,4067.6
MN21315,3945.9
MN-ROTHSAY,2937.7
MN21175,3042.0
MN21147,2763.9
MN21128,4641.2
MN21275,4241.4
MN-Torgy,2590.0
MN21300,3076.7
MN21065,2398.8
MN21135,3580.8
MN21176,2642.2
MN21402,2989.8
MN-ROTHSAY,2920.3
MN21197,2850.8
MN21493,2763.9
MN21060,3511.3
MN21327,2590.0
MN-ROTHSAY,3389.6
MN21148,4050.2
MN21100,3198.4
MN21019,3215.8
MN-ROTHSAY,2729.1
MN21355,3598.2
MN21114,2207.6
MN21049,2920.3
UMN09,3302.7
MN21387,2850.8
MN21005,3511.3
MN21159,3181.0
SHELLY,3407.0
MN21080,2590.0
UMN09,3580.8
MN21316,3111.5
MN21164,3354.9
MN21012,3998.0
MN21162,2955.1
MN-Torgy,2398.8
MN21298,3580.8
MN21354,3198.4
MN21046,3633.0
SHELLY,5508.1
MN21259,6330.8
MN21483,7010.3
MN21340,8011.8
MN21444,7224.9
MN21269,7546.8
MN21217,6581.1
MN-ROTHSAY,7439.5
MN21307,6992.4
MN21002,7010.3
MN21329,6295.0
MN21071,6223.5
MN-Torgy,6616.9
MN-ROTHSAY,6760.0
MN21263,7117.6
MN21099,6724.2
MN21076,6903.0
MN21168,7368.0
MN-ROTHSAY,7296.5
MN21133,7046.1
MN21172,7332.2
MN21128,7475.3
MN21355,6330.8
MN21147,6795.7
MN-ROTHSAY,6330.8
MN21213,6831.5
MN21053,7117.6
MN21101,6974.6
MN-Torgy,7350.1
MN21030,7153.4
MN21327,7224.9
MN21504,6402.3
MN21097,6330.8
UMN09,6241.3
MN21275,7976.0
MN21370,7153.4
MN21153,6831.5
MN21455,6026.7
MN21230,5293.5
SHELLY,6724.2
MN21315,6938.8
MN21337,6438.1
MN21448,7046.1
MN21041,7224.9
MN-Torgy,7689.9
MN21161,5937.3
MN21146,7010.3
MN21072,7368.0
MN21037,6938.8
MN21001,4935.8
MN-Torgy,7725.7
MN21387,6384.4
MN21081,6420.2
MN21163,6885.1
MN21463,5579.6
SHELLY,6420.2
MN21024,6509.6
MN21487,7207.0
MN21292,6777.8
MN21110,7475.3
MN21429,7403.8
MN-ROTHSAY,6867.3
MN21195,5919.4
MN21332,7224.9
MN21486,6116.2
MN21425,7081.9
UMN09,6760.0
SHELLY,6509.6
MN21302,6777.8
MN21004,7511.1
MN21169,6724.2
MN21287,6259.2
MN21478,6330.8
MN21035,5722.7
MN21316,6223.5
SHELLY,7099.7
MN21135,6688.4
MN21218,6438.1
MN21064,6616.9
MN21278,6241.3
UMN09,6295.0
MN21389,6867.3
MN21473,67.1
MN21464,6134.0
MN21089,6795.7
MN21385,4971.6
MN-Torgy,6831.5
MN21197,6760.0
MN21267,6545.4
MN21299,6455.9
MN21158,7081.9
MN-Torgy,7403.8
MN21264,7332.2
MN21150,7886.6
MN21009,6420.2
MN21073,5740.6
MN21482,5239.9
SHELLY,6867.3
MN21418,6044.6
MN21100,6330.8
MN21159,5901.6
MN21214,7224.9
SHELLY,7028.2
MN21016,7332.2
MN21210,6473.8
MN21423,6581.1
MN21300,7582.6
MN21222,6760.0
MN21175,6402.3
MN21014,6116.2
MN21367,6295.0
MN21023,6473.8
UMN09,6312.9
MN21132,6295.0
MN21058,6330.8
MN-ROTHSAY,7010.3
MN21012,6831.5
UMN09,6187.7
MN21260,6652.7
MN21143,7439.5
MN21406,7153.4
MN21129,6366.5
UMN09,6116.2
MN21098,6151.9
MN21049,6831.5
MN21069,7117.6
MN21211,7224.9
MN21273,5794.3
MN-ROTHSAY,7224.9
MN21293,6688.4
MN21063,7350.1
MN21011,7081.9
MN21381,7350.1
UMN09,6366.5
MN21019,6330.8
MN21036,7546.8
MN21144,7010.3
MN21480,6920.9
MN21028,6688.4
MN21493,6527.5
MN21295,7010.3
MN-Torgy,7511.1
MN21048W,7189.2
MN21242,7511.1
MN21226,6384.4
MN21354,8011.8
MN-ROTHSAY,7833.0
MN21268,7064.0
MN21167,6277.1
MN21059,6438.1
MN21003,6402.3
MN21341,6473.8
MN-Torgy,6402.3
MN21346,5973.1
MN21184,6974.6
MN21074,7153.4
MN21439,6974.6
SHELLY,7260.7
MN21470,6938.8
MN21271,3299.3
MN21214,3157.7
MN21195,3372.3
MN21163,3290.4
UMN09,3548.2
MN21478,3122.0
MN21129,3037.0
MN21072,3826.8
MN21413,3977.3
SHELLY,4473.6
MN21012,4153.2
MN21275,5242.5
MN21065,4981.7
MN21046,4026.5
UMN09,4710.5
MN21274,4813.3
MN21074,5396.0
MN21100,4720.9
MN21147,4312.6
SHELLY,4178.5
MN21153,4680.7
MN21381,4296.2
MN21300,4442.3
MN21002,4512.3
MN21176,4053.3
MN-Torgy,4415.5
MN21287,4627.1
MN21485,4025.0
MN21090,4767.1
MN21286,4026.5
MN-Torgy,4509.3
MN21024,4548.1
MN21005,4858.0
MN21164,4890.8
MN21438,4300.7
SHELLY,4963.9
MN21101,3695.7
MN21480,4259.0
MN21293,4016.1
MN21307,4229.2
SHELLY,4475.1
MN21483,3040.0
MN21030,3008.7
MN21268,3083.2
MN21295,3472.2
MN-Torgy,3265.0
MN21110,3139.8
MN21475,3195.0
MN-Torgy,3472.2
MN21504,3397.7
MN21135,3433.4
MN21052,2372.4
MN21011,3175.6
UMN09,3469.2
MN21001,3436.4
MN21184,4387.1
MN21143,4393.1
MN21298,5281.3
UMN09,4655.4
MN21041,5166.5
MN21439,4802.9
MN21197,4962.4
MN21266,5446.7
MN-ROTHSAY,5466.0
MN21222,5926.5
MN21316,5165.0
MN21097,4789.5
MN21270,5118.8
SHELLY,4689.7
MN21036,3858.1
MN21167,4264.9
MN21071,4446.8
SHELLY,4262.0
MN21367,3357.4
MN21148,4044.4
MN21010,4036.9
MN21169,4114.4
MN-Torgy,5042.8
MN21328,5343.9
MN21341,4691.1
MN21037,4884.9
MN21332,4951.9
SHELLY,5010.0
MN21259,5440.7
MN21470,4814.8
MN21226,4941.5
MN21127,4169.6
SHELLY,4636.0
MN21291,4746.3
MN21407,4406.5
MN21073,3651.0
MN21045,3965.4
MN-ROTHSAY,3200.9
MN21299,2753.9
MN21161,3651.0
MN21175,3217.3
MN21487,4682.2
MN-Torgy,3603.3
MN21048W,2060.9
MN21429,4431.9
MN21064,3868.6
MN21387,3637.6
UMN09,4394.6
MN21399,3721.0
MN21472,4752.2
MN21425,4659.9
MN21230,4779.1
MN-Torgy,5323.0
MN21009,4609.2
MN21242,5062.2
MN21016,4194.9
MN21401,5308.1
UMN09,4880.4
MN21444,5075.6
MN21260,4983.2
MN21464,4503.4
MN21405,5038.4
MN-Torgy,4642.0
MN21150,4120.4
MN21306,4193.4
MN21468,4029.5
MN21402,3917.7
MN21455,4560.0
MN21128,4752.2
MN-ROTHSAY,4290.3
MN21474,4288.8
MN21099,4637.5
MN21133,5507.8
MN21168,5202.3
SHELLY,4965.3
MN21327,4831.2
MN21243,5036.9
MN21448,5309.6
MN21385,4805.9
SHELLY,4442.3
MN21337,4692.6
MN21329,4129.3
MN21059,3671.8
MN21272,4066.8
MN-ROTHSAY,3800.0
MN21061,4285.8
MN21418,2639.1
MN21476,3300.8
MN21158,3640.6
MN21264,3165.2
MN21357,3935.6
MN-ROTHSAY,3877.5
MN21482,3642.0
MN21463,3783.6
MN21315,3838.8
MN21489,4326.0
UMN09,4670.3
MN21004,5267.9
MN21053,3946.0
MN21159,3996.7
MN21415,4495.9
UMN09,4799.9
MN21358,4734.4
MN21218,4950.4
MN21089,5282.8
MN21014,4568.9
UMN09,4792.5
MN21473,4147.2
MN21422,4266.4
MN21144,4983.2
MN21047,3609.3
MN-ROTHSAY,4063.8
MN21269,3683.8
MN21304,4163.6
MN21477,4345.4
MN21019,4191.9
MN-Torgy,4284.3
MN21076,5007.1
MN21311,4749.3
MN21491,5020.5
MN21406,4582.4
MN-ROTHSAY,4767.1
MN21302,4227.7
MN21081,4516.8
MN21263,5337.9
MN21217,4022.0
MN-ROTHSAY,4691.1
MN21290,4339.5
MN21466,4394.6
MN21098,3941.6
MN21028,3870.0
MN-ROTHSAY,3321.7
MN21423,3564.6
MN21049,4369.3
MN21493,4171.1
MN21354,4734.4
MN-Torgy,3853.7
MN21292,3302.3
MN21370,4215.8
MN21267,4446.8
UMN09,4023.5
MN21013,3048.9
MN21172,4686.7
MN21146,3797.0
MN21386,4050.4
UMN09,4701.6
MN21211,5011.5
MN21389,4117.4
MN21355,4610.7
MN21486,4898.3
UMN09,4445.3
MN21063,4870.0
MN21035,4542.1
MN21003,4619.6
