germplasmName,value
Purl,8251.14873511363
Bruneau,8067.75550164564
UI Sparrow,8327.20951511081
IDO1810,7404.05626398682
Nixon,7737.35177739619
CARA,7687.51885257046
WB1604,8495.13503911872
ARSDH08X117-83C,8455.1207472546
LCS Blackjack,8868.6465971243
Puma,9192.05622666137
LCS Sonic,9599.05873819356
WA8293,7789.74023682838
UIL 17-6834 (CL+),10209.4280036705
LCS Shark,9053.51935062761
SY Raptor,9387.62187496534
VI Voodoo CL+,8520.55588336181
WB1532,6215.34934179753
UIL 17-6333 (CL+),8024.51316606811
IDO1808,8385.38155286285
UIL 11-456031A,8675.09847614122
OR2X2 CL+,8079.72616374953
WB1529,8860.84549148357
Piranha CL+,8466.62065298362
Piranha CL+,8505.6261811873
LCS Artdeco,8621.02874394163
WA8293,8075.42210546498
WB1783,8173.20492961697
WB1376CLP,7538.55808537882
Sockeye CL+,9496.56835029286
WB1532,8144.62329257117
WB1783,8707.2444114539
UI Castle CL+,8158.47698017454
OR2X2 CL+,7706.21460574394
ARS-Crescent,5665.47899558275
LCS Shine,6797.78930406238
LCS Hulk,6640.77187776935
LCS Kamiak,7047.76093911941
UIL14-211120A,6996.04498879418
ARS15X1460-8CBW,5569.62627256775
Pritchett,5991.71316336905
WB1922,6226.92994861938
YSC-93,6283.39381323974
WA 8394,5930.64933645708
UIL 16-478001,6405.56181761009
LCS JEFE,6355.75579314864
LCS Blackjack,6093.03338542364
AP EXCEED,6745.2663428088
YSC-217,5612.70048086853
OR5180071,5519.48399355281
WB1621,7227.52262340982
UIL17-995133B,6903.77673931927
Norwest Duet,7203.04329191647
YSC-215,6563.58800756356
OR5180072,6562.86169772804
OLYMPIA,6714.61337771356
Castella,6735.1787062044
LCS JEFE,5471.45339313372
TMC M-Pire,6408.14425258082
Devote,6089.25388424253
LCS Blackjack,7773.06201097577
WA 8364,6311.85439864629
OTTO,5232.04015105596
WA 8332,6805.05240241754
LWW19-5862,7207.6163538438
Norwest Duet,5592.79421130252
TANDEM,6645.4525411538
VI Frost,6932.29112545438
M-Press,6551.22056508656
TMC M-Pire,5867.52763167782
WB1621,6273.60880573347
WB1720,5737.66612312384
Pritchett,5865.91360982111
WB1922,6019.42726366687
Nimbus,6172.2616833146
GS-Bounty,6344.90822125337
YSC-93,6451.33951252086
YSC-215,5537.82331689961
YSC-217,6369.95918548763
LCS Kamiak,7489.80117512421
LWW19-5862,6808.48219886304
LWW19-6219,6455.54941953043
UIL 16-478001,6514.99249949463
Castella,6889.8558008052
Rollie,6492.57777095965
WA 8364,6087.53898601978
ARS12X097-12C,5629.40560708542
ARS15X1460-8CBW,6178.98004929313
WA 8394,6765.50886692829
WA 8395,7070.82800148814
WA 8332,7220.39402687604
UIL14-211120A,7189.99661524145
UIL17-995133B,7692.69717269405
LWW20-2867,6765.50886692829
OTTO,5405.08346936784
OLYMPIA,6351.10203012847
OR5180071,5042.70866217352
OR5180072,6204.56902081296
UIL 16-478001,7662.16525923806
YSC-215,6931.68586725811
ARS15X1460-8CBW,6616.44722337061
WB1922,6734.03544072257
WA 8394,6055.33252488747
Castella,6084.33111757958
Jameson,6549.28373885852
Devote,5897.85106731064
LCS Hulk,7631.63334578208
UIL17-995133B,7723.43083888212
Pritchett,5611.41598847424
LCS Blackjack,7101.6961694976
UIL14-211120A,6546.4995511557
Norwest Duet,6228.22116610474
YSC-93,5800.81472826738
OLYMPIA,7018.84304752013
WA 8332,6389.5224754091
YSC-217,6018.63370292066
Jameson,6648.66713468507
Devote,6453.02751037933
WA 8364,6474.60832762168
AP Iliad,6384.7005851122
LCS Kamiak,6224.19283655405
TANDEM,7125.3012391519
WB1621,7596.99912677364
GS-Bounty,6412.69713923494
VI Frost,6659.03050002332
Rollie,6391.83590673704
WA 8395,6401.06273168453
AP Iliad,5904.4080311035
ARS12X097-12C,6283.64936670039
LCS JEFE,6600.81811172486
WB1720,6381.82224613441
AP EXCEED,7715.83148597347
LCS Shine,7373.86060508431
LWW19-5862,6710.12774197014
Nimbus,6483.35094601216
ARS-Crescent,6341.26322189365
LWW19-6219,6482.61791108557
TMC M-Pire,7064.7081686148
AP EXCEED,6600.46168189817
OTTO,5603.52073155853
OR5180072,6717.02096031648
LWW20-2867,6445.85856329914
OR5180071,4909.29630553479
M-Press,5532.01956330654
VI Frost,6109.73178654946
GS-Bounty,7348.37250993053
M-Press,7258.25628959789
Jameson,7246.48738022609
AP Iliad,5858.48910928027
LCS Hulk,6958.98973700069
LWW20-2867,6817.22481725352
Nimbus,6196.77464026329
ARS12X097-12C,6424.82247843343
LCS Shine,5927.87859893641
TANDEM,6401.33846041839
LWW19-6219,6641.85461743156
WA 8395,6199.96233343028
ARS-Crescent,5454.3582116348
Rollie,7685.1650706961
WB1720,6348.65409697914
ARS-Crescent,1414.15215011549
LCS Shine,2568.48040675698
LCS Hulk,1883.43573004325
LWW19-5862,1614.16308361646
LWW20-2383,1498.96899868528
ARS15X1460-8CBW,1734.71706613011
Pritchett,1910.57819760015
Nimbus,2339.05392491758
YSC-215,2005.71806096178
WA 8394,2555.2252522588
Rollie,2542.91833560143
Norwest Duet,2169.98513542783
LCS JEFE,2505.096423426
AP EXCEED,2156.15834818873
LCS Kamiak,1811.8807610627
OR5180071,2059.04803314371
WB1720,2066.49943404883
LWW20-2867,1687.11014644841
TANDEM,2117.93293054913
YSC-217,2419.02870791726
OR5180072,1868.65397987226
UIL17-995133B,2422.50558000024
Castella,2040.08327632744
Norwest Duet,2698.54366804304
WB1621,2373.4258653743
Devote,2201.95621837271
LCS JEFE,1437.38061466989
WA 8364,2147.97391235703
OTTO,1843.09190871672
WA 8332,2065.94125149005
LWW19-6219,2126.15771692725
TANDEM,2481.06767303432
VI Frost,1872.42675596231
M-Press,2631.11790497923
TMC M-Pire,1982.14661676283
WB1621,2359.55200249772
WB1720,2043.4996225908
WB1922,2471.71979644758
Pritchett,2277.66729363427
Nimbus,2097.58280497252
GS-Bounty,1921.37869385793
YSC-93,2145.3914773863
YSC-215,1893.77892010829
YSC-217,2156.21214891729
LCS Kamiak,1555.89689458945
LWW19-5862,2006.94202753645
LWW19-6219,1607.86839837532
UIL 16-478001,1749.29033847793
Rollie,2244.08891392375
Castella,2055.05332904837
Windust,2169.66905614756
WA 8364,2113.12449043436
ARS12X097-12C,2150.30751895818
ARS15X1460-8CBW,2181.31018878904
WA 8394,2669.11466952247
WA 8395,2028.54974514307
WA 8332,2419.80881848133
LWW20-2383,1621.47998270019
LWW20-2867,1347.95707871742
UIL14-211120A,2187.74610094265
OTTO,1957.52605835703
UIL17-995133B,2129.708565012
OR5180071,1749.72746939746
OR5180072,2123.0709001263
Rollie,2110.74380819573
YSC-217,2193.08582325191
ARS15X1460-8CBW,1492.39858471028
Nimbus,1587.33669533983
WA 8394,2013.28378841508
WB1720,1602.05119460011
Jameson,2036.64675479087
Devote,2225.04345601465
LCS Hulk,1822.58038095443
LWW20-2867,1408.22734488317
Pritchett,2019.63899947585
LCS JEFE,1906.37501568165
LWW20-2383,1535.14326354866
TANDEM,1957.52605835703
YSC-215,1674.0836450466
UIL17-995133B,2200.46997324633
WA 8332,2348.50267787036
LCS Kamiak,1778.32928171647
Jameson,2615.51569369776
Devote,2303.90859898785
WA 8364,2089.6001218729
AP Dynamic,2309.32229729887
LWW19-5862,2032.70585142409
VI Frost,1689.16802431571
Castella,1688.42826429805
YSC-93,1832.77561901595
M-Press,1811.8807610627
Windust,1921.43249458649
WA 8395,1882.60854384168
AP Dynamic,2148.62624619078
ARS12X097-12C,2330.58703526095
Norwest Duet,2440.87852880239
WB1922,2102.64007345686
AP EXCEED,1835.27062780277
LCS Shine,1627.35098720395
LWW19-6219,1457.03133077526
GS-Bounty,1893.94704738503
ARS-Crescent,1567.22867304172
UIL 16-478001,1894.78768376873
WB1621,2184.77361068988
AP EXCEED,1972.33470889229
OTTO,1640.24298678437
OR5180072,1734.19250902668
UIL14-211120A,2343.7816639395
OR5180071,2077.53530849404
TMC M-Pire,2136.61523354048
M-Press,2264.37178858967
YSC-93,2236.34160901158
TMC M-Pire,2431.20112275324
Jameson,3050.19868007243
AP Dynamic,2711.17338907175
LCS Hulk,2368.67122598809
UIL14-211120A,2709.51229157756
GS-Bounty,2352.53773251212
ARS12X097-12C,2218.56046822355
LCS Shine,1936.20079457533
VI Frost,1537.89382579613
UIL 16-478001,2040.42625597199
WA 8395,2075.39000444284
ARS-Crescent,1747.6830417123
Windust,2683.64086623281
WB1922,2624.39281390963
ARS-Crescent,4941.40189030106
LCS Shine,7214.74495037758
LCS Hulk,6415.25939893246
LCS Kamiak,7375.13837238754
UIL14-211120A,6888.1745280378
ARS15X1460-8CBW,5924.65728031407
Pritchett,6628.56583747803
WB1922,7009.09166546921
YSC-93,6754.74872121694
WA 8394,7176.00842581668
UIL 16-478001,6816.68680996795
LCS JEFE,8193.44745373646
LCS Blackjack,8015.23254039206
AP EXCEED,7533.7160198087
YSC-217,7031.55346964167
OR5180071,6329.0840819666
WB1621,7315.01605822531
UIL17-995133B,7937.01973125262
Norwest Duet,7730.96294088007
YSC-215,7298.47233419409
OR5180072,7790.07649138186
OLYMPIA,7819.39788844531
Castella,7325.77620393667
LCS JEFE,6457.25086757104
TMC M-Pire,7332.50129500627
Devote,6679.99260888726
LCS Blackjack,8186.25160629199
WA 8364,7111.04404608434
OTTO,5330.14577957929
WA 8332,6847.68947979881
LWW19-5862,7049.03870642263
Norwest Duet,6665.80266673041
TANDEM,7343.32869162833
VI Frost,6538.03266149908
M-Press,6177.89058453986
TMC M-Pire,7008.82266182642
WB1621,6699.52227335338
WB1720,6123.76705161172
Pritchett,4758.89636885426
WB1922,6905.92876846154
Nimbus,5946.65505320273
GS-Bounty,6348.21696605962
YSC-93,6162.22112234769
YSC-215,5013.28638874402
YSC-217,5189.45687440326
LCS Kamiak,6064.47864874212
LWW19-5862,5049.5480797913
LWW19-6219,7356.37536830335
UIL 16-478001,7207.48185202241
Castella,6096.77253605834
Rollie,6977.14748288861
WA 8364,7094.971078428
ARS12X097-12C,5716.28033352251
ARS15X1460-8CBW,5677.79936242226
WA 8394,6669.36023990623
WA 8395,6604.14030671324
WA 8332,6808.34769704165
UIL14-211120A,6743.18156457722
UIL17-995133B,7547.83871105486
LWW20-2867,7016.28751291368
OTTO,5278.05322415417
OLYMPIA,7673.46341223499
OR5180071,6273.93833519588
OR5180072,6483.00796636761
UIL 16-478001,6584.30128805792
YSC-215,6386.64413643131
ARS15X1460-8CBW,6262.0550992759
WB1922,6938.14195468493
WA 8394,6959.52774428626
Castella,6045.0834860974
Jameson,6119.42264278075
Devote,5683.6300163796
LCS Hulk,6326.91187755112
UIL17-995133B,6741.16403725634
Pritchett,6209.41781147414
LCS Blackjack,7256.4405150091
UIL14-211120A,6745.2663428088
Norwest Duet,7278.09530825321
YSC-93,6603.64937506516
OLYMPIA,8238.03480752791
WA 8332,7928.41161468353
YSC-217,7246.01662385122
Jameson,6527.02368741814
Devote,6810.63422800531
WA 8364,7569.35900247758
AP Iliad,6726.7723423674
LCS Kamiak,7800.02962616486
TANDEM,7984.16261965051
WB1621,6789.31568931468
GS-Bounty,6442.28753994118
VI Frost,7040.36333894285
Rollie,6144.09027682405
WA 8395,6144.09027682405
AP Iliad,5918.080141248
ARS12X097-12C,6215.01308724405
LCS JEFE,7683.68555066078
WB1720,6708.23799137958
AP EXCEED,6754.14346302067
LCS Shine,7311.18275631564
LWW19-5862,6477.37234005128
Nimbus,6402.81125536263
ARS-Crescent,5656.40012263879
LWW19-6219,7327.05397123989
TMC M-Pire,6691.16298515387
AP EXCEED,6920.45496517188
OTTO,6272.82197007833
OR5180072,6928.18881990192
LWW20-2867,6855.96134181442
OR5180071,6530.72921259749
M-Press,7189.1896043131
VI Frost,7459.53826531102
GS-Bounty,7726.59163168483
M-Press,7341.51291703954
Jameson,6786.22214742266
AP Iliad,6765.64336874969
LCS Hulk,6890.19205535868
LWW20-2867,6724.317684127
Nimbus,6929.19758356236
ARS12X097-12C,6422.64354892688
LCS Shine,7748.31367583964
TANDEM,7523.15762682943
LWW19-6219,7239.42603460301
WA 8395,6382.7973843395
ARS-Crescent,5730.8603309614
Rollie,6907.00478303268
WB1720,6098.27895645793
ARS-Crescent,4601.8654923791
Norwest Duet,5819.85346108542
Inspire,5572.84086609901
Rydrych MZ,5180.74788146813
LCS Blackjack,5344.25502064331
VI Frost,4967.098463278
ARS-Crescent,4527.68101279034
Nixon,5013.95217275991
LCS Shine,5511.89136573523
LWW20-2383,5339.28517834288
OR2160264,5331.79342689134
WA 8398,4694.12701676294
TANDEM,4909.53168372223
OR2170559,4385.23013375407
OR2160264,4201.59479700757
Nimbus,4835.23960267636
M-Press,5325.92242238758
LCS Drive,5036.77040675906
Purl,4994.98741594363
WB1720,4841.48048718894
LWW19-6219,5443.01298300039
WB1922,5771.58075738783
AP Iliad,4688.83437009116
VI Frost,4845.93249747702
SY Assure,5512.17381956015
Sockeye CL+,6100.9622677947
ARS-Crescent,4879.76643064818
LCS Kamiak,5915.32285390946
LWW20-2867,5341.92141404216
YSC-215,4266.33052364354
GS-Bounty,5814.39941222798
LWW20-2383,5738.36553259508
LCS Blackjack,5436.22064102009
OR2160243,5050.52321799639
VI Shock,4638.91401908152
WA 8405,5336.1176604491
LCS JEFE,5798.13141693061
LWW20-3371,5235.55737368536
UIL14-211120A,5042.30515670934
YSC-93,5176.34967190861
ARS09X500CBW,4735.93690794264
Rydrych MZ,4618.95394878695
Rosalyn,4984.26089568762
OR5180071,4442.84398894733
Norwest Duet,5341.26908020841
SY Dayton,5099.2330526135
LCS Artdeco,5006.29229403163
Castella,4661.98780654132
TMC M-Pire,5439.28728254783
Inspire,5587.48138935753
LCS Shine,5575.14084724482
LCS Hulk,4983.86411531452
Nixon,4595.46320568084
VI Shock,4462.85113487939
UIL17-995133B,4886.66637408559
SY Dayton,5075.25137785931
SY Assure,5316.42659379731
AP EXCEED,4735.93690794264
STEPHENS,4051.32936214843
ARS14X1114RS-3CBW,5033.82481687057
WB1621,4850.97631577922
OLYMPIA,4515.20596885623
OR5180072,4884.99855150033
WA 8404,5327.21363987294
CPX69217,5112.70341002591
OR2180377,5337.6644313951
TANDEM,5662.3047525979
AP Iliad,4877.67492732553
WA 8397,5853.63359352802
Cameo,5689.54137142978
VI Frost,5334.20773458533
AP EXCEED,5098.20411367986
M-Press,5538.46220055122
TMC M-Pire,5117.24284649789
Castella,4343.11088838517
Purl,5127.22288164518
Rydrych MZ,5251.83881916487
Inspire,5459.57688230481
WB1621,4889.93476834541
WB1720,5277.1386117687
WB1922,5744.11548545959
GS-Bounty,5670.82544298309
YSC-93,5583.83638999781
YSC-215,4601.36111054888
STEPHENS,4121.15598272409
Cameo,4720.38177229866
Rosalyn,5741.27077193715
Nixon,5249.0210060067
Nimbus,5202.42957507652
WA 8397,5402.20513039005
WA 8398,5118.45336289042
WA 8404,5108.34555101281
WA 8405,5067.30232021504
ARS09X500CBW,4433.44231163203
ARS14X1114RS-3CBW,4190.42442074097
OR5180071,4349.97720636723
LCS Artdeco,4931.69085879656
OR5180072,4319.53271909515
OR2160243,4596.27021660919
OR2160264,4906.6398945623
OR2170559,4942.37702850615
OR2180377,5665.44537012741
LCS Kamiak,6166.80090936609
LWW20-3371,4971.66480011426
LWW19-6219,5581.16652884318
LWW20-2383,5088.81588654669
LWW20-2867,5293.92443907842
LCS Drive,5086.13257520992
UIL14-211120A,5342.27111877778
UIL17-995133B,4683.63587469436
OLYMPIA,5033.71049032239
CPX69217,5062.57458119311
Sockeye CL+,5334.20773458533
OR2160243,4920.0026505176
WA 8398,5424.82161165712
OR2180377,5292.6466717752
WB1720,5134.88948546452
ARS14X1114RS-3CBW,5426.74498770302
LCS Hulk,5212.6315382291
YSC-215,4484.85563285913
WA 8405,5734.96263651386
Sockeye CL+,6153.27675122512
OR5180072,5164.60093781002
SY Assure,5756.55690393835
LCS Hulk,5822.82595133819
WA 8397,5720.73234381059
GS-Bounty,5372.89718350874
UIL17-995133B,4815.27953238178
STEPHENS,3807.18838104874
LCS Shine,5314.14006283364
Norwest Duet,5633.46083700039
CPX69217,4865.03175611468
OR2170559,4890.53330145061
OR5180071,4144.98970547475
WB1922,4956.72164775761
UIL14-211120A,4985.73369063187
SY Dayton,4845.93249747702
LWW20-2867,5022.8023926075
M-Press,5037.26806349821
WB1621,4970.34668226462
LCS JEFE,5500.42508546156
LWW20-3371,4774.95588632846
Purl,5523.88220311233
Nimbus,5312.42516461089
AP EXCEED,4889.3833108777
LCS Artdeco,5617.46184534581
LCS Kamiak,6155.75158473873
OLYMPIA,5794.62764448335
Cameo,5830.20337624154
LCS JEFE,6012.95100096685
LWW19-6219,5634.64445302864
LCS Blackjack,5183.08148806928
WA 8404,5633.30615990579
Castella,5703.73803867771
TANDEM,5546.7407876579
LCS Drive,5712.63533416279
VI Shock,4764.39076825812
YSC-93,5811.92457871436
AP Iliad,4789.00460157286
ARS09X500CBW,5224.32647159913
Rosalyn,5440.48434875822
TMC M-Pire,5741.35819812105
ARS-Crescent,2819.35992910841
LCS Shine,4717.26805513343
LCS Hulk,3438.59286461504
LWW19-5862,3196.1869570113
LWW20-2383,2594.85621393195
ARS15X1460-8CBW,2748.71957251333
Pritchett,3709.27105507537
Nimbus,4081.92852651511
YSC-215,3547.4182883033
WA 8394,3213.01313486744
Rollie,2620.14255635365
Norwest Duet,3304.18519449801
LCS JEFE,3660.76297319034
AP EXCEED,2999.19558940058
LCS Kamiak,3353.17748294005
OR5180071,2030.28481863903
WB1720,3147.54437330489
LWW20-2867,2991.48863503482
TANDEM,3168.16350252428
YSC-217,2167.03954553935
OR5180072,2050.96447367805
UIL17-995133B,3387.27369466292
Castella,3452.41965185413
Norwest Duet,3594.5611767012
WB1621,3538.20491353795
Devote,3475.54051495142
LCS JEFE,3169.60939710425
WA 8364,3127.32874954967
OTTO,2868.90367501815
WA 8332,3400.66335098249
LWW19-6219,3373.29223032922
TANDEM,4219.40956325094
VI Frost,3140.90670841919
M-Press,3201.27785095099
TMC M-Pire,3567.52631060141
WB1621,3074.5838602908
WB1720,2967.76923883234
WB1922,3683.59465737163
Pritchett,3280.96345503468
Nimbus,4009.77502442937
GS-Bounty,3911.5483442668
YSC-93,3290.51308435351
YSC-215,2507.53763148426
YSC-217,3135.06932937078
LCS Kamiak,3808.082818161
LWW19-5862,4045.57268419285
LWW19-6219,4174.6002814542
UIL 16-478001,3611.42770510376
Rollie,3606.68651589969
Castella,3548.74985633508
Windust,2671.15909720763
WA 8364,3922.12018742821
ARS12X097-12C,3090.10537047943
ARS15X1460-8CBW,2631.00357843105
WA 8394,3051.81270192913
WA 8395,3292.02622984417
WA 8332,3656.46563999687
LWW20-2383,3387.27369466292
LWW20-2867,3113.82476668191
UIL14-211120A,2568.84356167474
OTTO,3665.74626567292
UIL17-995133B,3564.88334981106
OR5180071,2527.26904868247
OR5180072,2658.0048190755
Rollie,4197.11588635522
YSC-217,3499.61634098059
ARS15X1460-8CBW,2753.80374136195
Nimbus,3538.56806845571
WA 8394,3821.52627520913
Castella,3877.0150016244
Jameson,3973.52005847316
Devote,3988.10678100312
LCS Hulk,3484.62611298645
LWW20-2867,3311.1994644836
Pritchett,3798.12295828692
LCS JEFE,4142.66282396467
LWW20-2383,3840.04717601481
TANDEM,4010.87121427372
YSC-215,2878.00944832639
UIL17-995133B,4261.45483261808
WA 8332,3385.05441460995
LCS Kamiak,3386.68188664879
Jameson,3810.65180294959
Devote,3095.24334005661
WA 8364,3019.06150842018
AP Dynamic,3219.51629793175
LWW19-5862,3764.90773349417
VI Frost,2861.84905448614
WB1720,4094.99537846334
YSC-93,3046.38555343596
M-Press,2764.43611034298
Windust,2315.09915052766
WA 8395,3803.97378751747
AP Dynamic,4055.83517316506
ARS12X097-12C,3559.21409803938
Norwest Duet,4207.46580151133
WB1922,3917.75560332404
AP EXCEED,3203.71233391819
LCS Shine,4133.09301937263
LWW19-6219,4147.22243570986
GS-Bounty,3355.01343280205
ARS-Crescent,3070.52863037583
UIL 16-478001,3420.81844891808
WB1621,3490.09361202603
AP EXCEED,3920.08920992519
OTTO,3240.92226280628
OR5180072,2341.50858315798
UIL14-211120A,2688.26100379763
OR5180071,2607.39178368568
TMC M-Pire,3544.70135151118
M-Press,2296.08059298283
YSC-93,2761.81332482584
TMC M-Pire,3329.81451656426
Jameson,3116.49462783654
AP Dynamic,3304.88460396925
LCS Hulk,4324.52273666879
UIL14-211120A,2514.02061927536
GS-Bounty,3088.36357189241
ARS12X097-12C,3807.19510613981
LCS Shine,4634.84533898442
VI Frost,2612.41542671468
UIL 16-478001,2566.18715070225
WA 8395,2712.16870255005
ARS-Crescent,2709.23656284371
Windust,2637.62779313461
WB1922,3696.89016241623
AP EXCEED,2197.08725243832
STEPHENS,2167.79275573914
UIL17-7706 CL+,3241.92430137565
Nimbus,2802.50685088799
WA8415,3290.74846254095
Sockeye CL+,2558.38604506151
WB1621,2138.49825903996
AP EXCEED,2226.3817491375
STEPHENS,1904.14228544654
UI Sparrow,2411.91356156562
Devote,1513.54899612418
OTTO,2636.50470292598
SY Assure,966.718391072861
ORI2190027 CL+,253.885638059539
UIL14-211120A,3183.3353079773
WB1783,3456.75061050296
AP Iliad,1142.48537126793
TMC M-Pire,2558.38604506151
Norwest Duet,3163.80564351118
UIL17-995133B,2675.56403185822
LCS Hulk,3193.10014021036
UIL 15-028024,3144.27597904506
Appleby CL+,878.834900975328
SY Ovation,2841.56617982023
UI Magic CL+,2089.67409787467
Piranha CL+,2978.27383108306
SY Ovation,2597.44537399375
WB 456,2294.73557476891
SY Assure,830.010739810032
VI Voodoo CL+,673.773424081085
Rollie,4110.99437011792
IDO1708,1669.78631185312
VI Presto CL+,2128.73342680691
UIL 13-046145A,3036.86282448141
TMC M-Pire,615.18443068273
UIL 16-478001,2665.79919962516
TANDEM,3495.80993943519
WB1376CLP,624.949262915789
UI Magic CL+,1279.19302253075
UI Sparrow,2148.26309127302
UIL14-211120A,2236.14658137056
UIL17-995133B,1933.43678214572
UIL 13-046145A,2099.43893010773
UIL 15-028024,2714.62336079046
AP Iliad,2109.20376234079
VI Presto CL+,2021.32027224325
VI Voodoo CL+,1054.60188117039
WA8415,2909.92000545164
WB 456,1367.07651262829
WB1376CLP,1064.36671340345
WB1621,458.947114953782
WB1783,1640.49181515395
Appleby CL+,654.243759614966
Devote,1533.07866059029
Norwest Duet,937.423894373683
IDO1708,1728.37530525148
OTTO,1757.66980195066
UIL17-7706 CL+,1308.48751922993
UIL 16-478001,781.186578644736
Rollie,839.775572043091
ORI2190027 CL+,322.239463690954
LCS Hulk,1220.6040291324
VI Voodoo CL+,351.533960390131
UIL 16-478001,1835.78845981513
Devote,2070.14443340855
UIL 15-028024,2529.09154836233
LCS Hulk,2509.56188389621
TANDEM,1757.66980195066
Rollie,1826.02362758207
Nimbus,976.48322330592
WB 456,781.186578644736
IDO1708,673.773424081085
UIL17-7706 CL+,488.24161165296
WA8415,2616.97503845987
WB1783,966.718391072861
OTTO,1484.254499425
AP Iliad,126.94281902977
TANDEM,2431.44322603174
SY Assure,273.415302525658
UIL17-995133B,1747.9049697176
Norwest Duet,1786.96429864983
WB1376CLP,976.48322330592
TMC M-Pire,1249.89852583158
Piranha CL+,1913.9071176796
UI Sparrow,2236.14658137056
Sockeye CL+,1796.72913088289
UIL14-211120A,2089.67409787467
Appleby CL+,166.002147962006
Nimbus,2529.09154836233
WB1621,771.421746411677
UIL 13-046145A,1640.49181515395
AP EXCEED,1386.60617709441
UI Magic CL+,1279.19302253075
VI Presto CL+,1660.02147962006
STEPHENS,781.186578644736
SY Ovation,1015.54255223816
SY Ovation,1884.61262098043
UIL 15-028024,2948.97933438388
IDO1708,1054.60188117039
ORI2190027 CL+,673.773424081085
WB1621,1044.83704893733
Rollie,2392.3838970995
ORI2190027 CL+,458.947114953782
UI Magic CL+,1728.37530525148
Appleby CL+,1074.13154563651
UIL 16-478001,2167.79275573914
LCS Hulk,2138.49825903996
TMC M-Pire,1855.31812428125
WB1783,1796.72913088289
Norwest Duet,2753.68268972269
Piranha CL+,3036.86282448141
TANDEM,3788.75490642697
VI Presto CL+,2402.14872933256
Sockeye CL+,3114.98148234589
WB1376CLP,1445.19517049276
UIL14-211120A,2919.6848376847
Devote,2421.67839379868
WB 456,1611.19731845477
Nimbus,1992.02577554408
AP EXCEED,1513.54899612418
UI Sparrow,2958.74416661694
Sockeye CL+,3183.3353079773
STEPHENS,1454.96000272582
UIL17-995133B,2616.97503845987
SY Assure,1132.72053903487
UIL 13-046145A,2538.85638059539
Piranha CL+,3124.74631457894
WA8415,3320.04295924013
VI Voodoo CL+,947.188726606742
UIL17-7706 CL+,2851.33101205329
OTTO,3173.57047574424
AP Iliad,1386.60617709441
ARS-Crescent,3672.69328474781
LCS Shine,5143.72625512998
LCS Hulk,4879.81350628566
LWW19-5862,1059.24891909949
LWW20-2383,281.10880670928
ARS15X1460-8CBW,4075.84231909712
Pritchett,3819.89880317029
Nimbus,4194.82263030049
YSC-215,4241.40733613961
WA 8394,5017.77202448744
Rollie,2199.73021322867
Norwest Duet,4491.63452465728
LCS JEFE,305.31913455984
AP EXCEED,4366.01654856823
LCS Kamiak,1244.33687551702
OR5180071,4430.6850242935
WB1720,4229.28872203219
LWW20-2867,458.65121094672
TANDEM,4959.30408272834
YSC-217,4057.61059720744
OR5180072,1901.86247957395
UIL17-995133B,4207.0757462293
Castella,3667.89829481519
Norwest Duet,3775.00882028071
WB1621,3667.29303661892
LCS JEFE,201.752732088
WA 8364,4152.53525765484
OTTO,4339.56004030042
WA 8332,4523.67285851286
LWW19-6219,3548.22529923166
TANDEM,3182.39379522756
VI Frost,3902.56362259781
M-Press,4769.95241857268
TMC M-Pire,4113.67768145469
WB1621,5079.54871105278
WB1720,3565.93918910898
WB1922,4298.77236296329
Pritchett,3718.10109964975
Nimbus,3473.45573671984
GS-Bounty,3973.58730938386
YSC-93,4268.10594768592
YSC-215,3538.1712880826
YSC-217,4678.10784983515
LCS Kamiak,281.10880670928
LWW19-5862,629.653464118974
LWW19-6219,4496.69851823269
UIL 16-478001,4101.34386443305
Rollie,2825.78239107988
Castella,3774.86086827718
Windust,3775.28454901456
WA 8364,3271.43400098906
ARS12X097-12C,3516.66444684202
ARS15X1460-8CBW,4142.60902323611
WA 8394,4594.84449730243
WA 8395,3821.77510357871
WA 8332,4568.65026758634
LWW20-2383,317.42429848512
LWW20-2867,420.99070095696
UIL14-211120A,5428.40608519722
OTTO,3725.7878787423
UIL17-995133B,4735.6141035713
OR5180071,3898.17886322043
OR5180072,3782.59472300722
Rollie,3873.04719789334
YSC-217,3989.80822904373
ARS15X1460-8CBW,4148.18412373281
Nimbus,3447.42290918942
WA 8394,4705.62692249196
Castella,4299.12879278998
Jameson,4800.8071364
Devote,3541.84991289768
LCS Hulk,5393.15988290144
LWW20-2867,170.81731316784
Pritchett,4841.46703700681
LCS JEFE,213.85789601328
LWW20-2383,801.96038495873
TANDEM,4374.4498127695
YSC-215,3858.06369499027
UIL17-995133B,5643.44087214767
WA 8332,5020.66381364737
LCS Kamiak,1419.47169715154
Jameson,3390.373961646
Devote,4891.8850447556
WA 8364,4349.52662526557
AP Dynamic,5291.94726230396
LWW19-5862,1459.66084138347
VI Frost,4875.0723170816
WB1720,4073.87186741373
YSC-93,4711.0137204387
M-Press,4964.24029957342
Windust,4169.19330823424
WA 8395,3436.16510673891
AP Dynamic,3251.31252850882
ARS12X097-12C,3925.36168132375
Norwest Duet,4462.91838579009
WB1922,4015.91503257592
AP EXCEED,4835.36065431561
LCS Shine,4357.14615344742
LWW19-6219,3771.74042602088
GS-Bounty,3683.86366101442
ARS-Crescent,3039.45870963428
